This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -84.6,33.3,-83.9,33.9Starting at this date and time  Mon Nov 07 2016 20:05:15 GMT-0500 (Eastern Standard Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"_krissayy_","Popeyes ☺️ https://t.co/Hw9kf4jcMd","Tue Nov 08 01:09:09 +0000 2016","probably sleep","null","Georgia, USA"
"13_GoldFish_31","Damn she don't even follow me","Tue Nov 08 01:09:10 +0000 2016","Pittsboro, N.C.","null","North Carolina, USA"
"Anna3344","@HypaGemie the crowd sucks","Tue Nov 08 01:09:10 +0000 2016","Concord NC","null","North Carolina, USA"
"RayN3RD","@nikotaughtyou believe that ✊🏽","Tue Nov 08 01:09:10 +0000 2016","Ray's World ","null","East Point, GA"
"JaimeVanderG","Yes! #thinkagain https://t.co/WfLRtMs1ve","Tue Nov 08 01:09:11 +0000 2016"," Georgia ","null","Georgia, USA"
"Barshjb","Time to focus back in 🙇🏽","Tue Nov 08 01:09:12 +0000 2016","null","null","Georgia, USA"
"sindo0s","THIS HAPPENS EVERY SEMESTER","Tue Nov 08 01:09:13 +0000 2016","null","null","Druid Hills, GA"
"151MobPiruz","Other night@ the hotel💦💦💦💦💦💦💦 https://t.co/IOhoQDk4Jz","Tue Nov 08 01:09:15 +0000 2016","Atlanta, GA","null","Georgia, USA"
"jhardy575","Watching it ready to see Hillary, Bill, and Chelsea tonight at Reynolds. #MidNightVoteParty","Tue Nov 08 01:09:16 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"masonharris69","Flocka https://t.co/ftrHKOZ5Rp","Tue Nov 08 01:09:17 +0000 2016","Social Circle, GA","null","Georgia, USA"
"mconrad63","@AC360 https://t.co/JaveqHEvcR","Tue Nov 08 01:09:17 +0000 2016","null","null","Georgia, USA"
"kburrz","do I look innocent","Tue Nov 08 01:09:17 +0000 2016","Atlanta, GA","null","Snellville, GA"
"CarolinaWx","20:09   Wind:Calm   Dry   44°F   RH:87%   Dp:40°F   BP:30.4inHg    Mn:First Quarter #CarolinaWx #ClaytonNC","Tue Nov 08 01:09:18 +0000 2016","Clayton, NC ","[object Object]","North Carolina, USA"
"joyfletchh","look who i saw today 👯💕 https://t.co/evLC9eFkXP","Tue Nov 08 01:09:18 +0000 2016","nc","null","North Carolina, USA"
"BizerkJerk","Fizz is reading her.","Tue Nov 08 01:09:19 +0000 2016","ATL","null","Georgia, USA"
"BriannaNikkita","It's a few people https://t.co/jSEnUH3SNc","Tue Nov 08 01:09:20 +0000 2016","somewhere eating ","null","North Carolina, USA"
"YouSleepOnTray","@cccchyna that's how you die you got lucky","Tue Nov 08 01:09:21 +0000 2016","Atlanta, GA","null","Georgia, USA"
"_mvjesty_","@imandionna for the culture, ladies and gentlemen 😂😌 https://t.co/vVRzxFdWNV","Tue Nov 08 01:09:21 +0000 2016","null","null","Smyrna, GA"
"ReporterReed","Woman to be elected President of the United States of America in the history of America.","Tue Nov 08 01:09:22 +0000 2016","Washington, DC","null","Georgia, USA"
"ivxvixcv","💀 https://t.co/C4pWtiLh2O","Tue Nov 08 01:09:23 +0000 2016","Clayton County","null","Hampton, GA"
"JetEnka","Andy challenge!! https://t.co/nJBkjDXicF","Tue Nov 08 01:09:23 +0000 2016","null","null","North Carolina, USA"
"WillKremer","Some of yalls electoral predictions are batshit. Let me be clear: Washington will not vote for Trump nor will Bernie's home state of Vermont","Tue Nov 08 01:09:26 +0000 2016","TX ➡️GA","null","Georgia, USA"
"WangPharm","@DanaWessel did you rain down punches?!","Tue Nov 08 01:09:26 +0000 2016","null","null","Atlanta, GA"
"LL_Big_B","Ayo B, where you get dem buttas from.... https://t.co/38FMPXf5iw","Tue Nov 08 01:09:27 +0000 2016","Polk✈Atlanta✈Skegee","null","Union City, GA"
"teresawestwww","Shannon, one question, did you shave your chin !? #RHOC","Tue Nov 08 01:09:27 +0000 2016","null","null","North Carolina, USA"
"Raven3327","@TEN_GOP Absolutely! Go Trump! Vote #TrumpPence16 to #MAGA! https://t.co/RcV9mjO4pu","Tue Nov 08 01:09:27 +0000 2016","Georgia, USA","null","Georgia, USA"
"JusticeBell3","😂😂😂😂😂 https://t.co/GZhWFYBnM8","Tue Nov 08 01:09:28 +0000 2016","Weight room","null","Georgia, USA"
"Larrysears6","@TrumpTheHill @zoeziz We never get honest legal ruling! Remember Robts OC? Americans we must do this ourselves so let's vote DJT in droves!","Tue Nov 08 01:09:29 +0000 2016","Georgia, USA","null","Marietta, GA"
"XPLODiN_DiMPLES","No negativity November. 😌","Tue Nov 08 01:09:30 +0000 2016","Atlanta, GA ","null","Georgia, USA"
"PoloDrewSwarts","@jeennnaaa_ we ain't crips you betta but it","Tue Nov 08 01:09:30 +0000 2016","Clayton, NC","null","North Carolina, USA"
"ChetPowell","#ImVotingBecause... our Founding Fathers gathered in this building to ensure we had that right!
LIVE link:… https://t.co/kStyyhSqaG","Tue Nov 08 01:09:30 +0000 2016","Georgia, USA","null","Georgia, USA"
"Ninjavizion","Elect the dead
Elect to vizualize my art in your life 
#Elections2016 
#ElectionDay 
#ninjavizion vs #ninjavision https://t.co/oRiQ7Ihuak","Tue Nov 08 01:09:30 +0000 2016","35° 40' 60 N 139° 46' 0 E","null","Brookhaven, GA"
"alliehill13","ADEL DAZEEM IS ON #DWTS AND I AM COMPLETE","Tue Nov 08 01:09:31 +0000 2016","Loganville, GA","null","Georgia, USA"
"_krissayy_","Hawaiian Rolls 🍍 https://t.co/RN4wHj9q2P","Tue Nov 08 01:09:31 +0000 2016","probably sleep","null","Georgia, USA"
"_tonydennis","It's Monday bro https://t.co/pS958FFbVE","Tue Nov 08 01:09:32 +0000 2016","Atlanta, GA","null","Doraville, GA"
"Stacer23","Bitch leave that crack alone","Tue Nov 08 01:09:32 +0000 2016","null","null","Georgia, USA"
"shanieyaaa_","If I know we won't last I distance myself without warning. Sorry not sorry.","Tue Nov 08 01:09:32 +0000 2016","ATM. ","null","Georgia, USA"
"_2kay13","Nothing more melodious than the chug chug chug sound of the wine bottle when I turn the whole thing up","Tue Nov 08 01:09:32 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"amberlywiggins2","They're both fam and I love them to death, but they have their ways🙌🏼 https://t.co/vntfFmdP2q","Tue Nov 08 01:09:32 +0000 2016","null","null","Georgia, USA"
"TayGordon14","FaceTime is such a beautiful thing","Tue Nov 08 01:09:33 +0000 2016","Charlotte, NC","null","North Carolina, USA"
"sadityg_","I be eating the whole McDonald's 😩 sum gotta give.....","Tue Nov 08 01:09:34 +0000 2016","Georgia, USA","null","Georgia, USA"
"30DaysOfRamadan","I've always been wondering when the the fck part 2 coming out !! 😤😤 https://t.co/z1sofRtmYf","Tue Nov 08 01:09:34 +0000 2016","Eastside","null","Georgia, USA"
"LaLa7801","Now leaving class.had so much fun @ Dance101atlanta https://t.co/bNH6y14JnV","Tue Nov 08 01:09:34 +0000 2016","Lilburn, GA","[object Object]","North Druid Hills, GA"
"nolejoel","@jensanti1890 it is for sale, same guys did a king Ramsey shirt last year and a air Francois shirt this year too","Tue Nov 08 01:09:35 +0000 2016","home of the champs of Florida","null","Georgia, USA"
"Daaniiii22","i got an attitude problem","Tue Nov 08 01:09:36 +0000 2016","null","null","North Carolina, USA"
"YoungNASAHitz","You ever took one bite of food then completely lost you're appetite ? Or am I just tripping ?","Tue Nov 08 01:09:36 +0000 2016","Atlantastan ","null","Georgia, USA"
"havenmarie95","I got new contacts and I can see clear now.... Pettyless world 😂😂😇 https://t.co/pAA1XqdO6p","Tue Nov 08 01:09:36 +0000 2016","Somewhere you're not","null","Georgia, USA"
"TrillaryBlinton","Lil Fizz being so disrespected...lol...woahhh #LHHReunion","Tue Nov 08 01:09:37 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"aiden10greer","we meet for a reason. 🙄 either a blessing or a lesson. 💯🤘🏽","Tue Nov 08 01:09:37 +0000 2016","Eastman, GA","null","Georgia, USA"
"thestoryofaut","words always fail but actions speak numbers","Tue Nov 08 01:09:37 +0000 2016","Clark Atlanta University '20","null","Atlanta, GA"
"Sh0rt__Stack","Gucci please tell me that you love me can i be yo main squeezeeee.","Tue Nov 08 01:09:38 +0000 2016","Hidden Leaf Village","null","Atlanta, GA"
"BizerkJerk","Fizz just came for Nikki.","Tue Nov 08 01:09:40 +0000 2016","ATL","null","Georgia, USA"
"KyneshaCharles","Lmao this reunion","Tue Nov 08 01:09:40 +0000 2016","St.Thomas_V.I","null","Atlanta, GA"
"DeoinJohnson","I'm Dead 😂😂😭😭💀 https://t.co/lhYmdB5ATX","Tue Nov 08 01:09:40 +0000 2016","Atlanta, GA ✈️","null","Atlanta, GA"
"Michael_Packer","One reason for the ratings decline of #MondayNightFootball could be the super-annoying voice of commentator #RandyMoss. #muteitwhenhetalks","Tue Nov 08 01:09:41 +0000 2016","Powder Springs, Ga.","null","Georgia, USA"
"jonathanmedena","Happy birthday, brother. 🔥💯 @IJW_16","Tue Nov 08 01:09:41 +0000 2016","Cobb County, GA","null","Georgia, USA"
"__xMBR","@cassieagee1 I Am Boo ! Lol","Tue Nov 08 01:09:42 +0000 2016"," #ArmyStrong✈️","null","North Carolina, USA"
"crystelleBB","Whats with the traffic on monday night? Its not even weekend! 😭😭","Tue Nov 08 01:09:43 +0000 2016","Atlanta, GA","null","Georgia, USA"
"wtfshelby_","My Nanny and my oma sitting there talking bout "Shelby they will escort you off the school property" ESCORT ME THENNNNNNNN","Tue Nov 08 01:09:43 +0000 2016","harris county / colga","null","Georgia, USA"
"UnkleDell","@KelseyKahnum that's a micropenis","Tue Nov 08 01:09:43 +0000 2016","Atlanta, GA","null","Georgia, USA"
"chucknr1","Glenn Beck and everyone that works for him are world class douchebags","Tue Nov 08 01:09:44 +0000 2016","null","null","Georgia, USA"
"baddgaltt","D.C. IS A CITY. ITS THE NATIONS CAPITAL. MARYLAND IS A STATE. VIRGINIA IS A STATE. Mtfs really don't know this shit smh","Tue Nov 08 01:09:45 +0000 2016","Washington, DC ✈️ Georgia","null","Georgia, USA"
"StellaDean","@MajorCBS Will a trans man be allowed to vote tomorrow in New Hanover County, NC? #OurTimeOurVote #ThisisNotYourGrandaddysSouth","Tue Nov 08 01:09:45 +0000 2016","Wilmington, NC","null","North Carolina, USA"
"G_2the_ATLIN","Y'all putting to much faith in these candidates and not enough faith in Jesus","Tue Nov 08 01:09:46 +0000 2016","MOCO ","null","Georgia, USA"
"MsJennaJacobs","I got my own room !!! Nah 😂😂😂","Tue Nov 08 01:09:46 +0000 2016","null","null","Georgia, USA"
"_krissayy_","laying down https://t.co/czqAqKLhhh","Tue Nov 08 01:09:47 +0000 2016","probably sleep","null","Georgia, USA"
"50th_President","@Jayefrican @T_FisherKing https://t.co/Zwo5eDRtBW","Tue Nov 08 01:09:47 +0000 2016","Za Wārudo","null","Georgia, USA"
"KIngle9","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/XdhI3FWRPU","Tue Nov 08 01:09:47 +0000 2016","marshall, nc ","null","North Carolina, USA"
"The_JohnnyBeard","@hayleycatharine people are waiting at the bus stop. I don't see a prediction on time so we'll see","Tue Nov 08 01:09:49 +0000 2016","[H.A.P]","null","North Carolina, USA"
"PHATMANANT","@javi_sarsar my nigga look at the stats lmfaooo","Tue Nov 08 01:09:49 +0000 2016","Hueco Mundo","null","Georgia, USA"
"amourcoy_","coy , but i like to be called 🅱️oy https://t.co/PhYJUsZKiN","Tue Nov 08 01:09:50 +0000 2016","Bakersfield, CA ✈️ Atlanta","null","Georgia, USA"
"alyssa9912","I wish yeezys weren't so hard to get 😞","Tue Nov 08 01:09:52 +0000 2016","null","null","North Carolina, USA"
"jeneesmith_","If someone is charging $50 for a sew in its because that's all it's worth.","Tue Nov 08 01:09:52 +0000 2016","Atlanta, GA","null","Sandy Springs, GA"
"taymidd15","@makenzielynn10 you always look good","Tue Nov 08 01:09:53 +0000 2016","Columbus, GA","null","Georgia, USA"
"mcgirth_11","If you don't hunt you don't eat ! 💯","Tue Nov 08 01:09:53 +0000 2016","Pamlico, NC","null","North Carolina, USA"
"TMorrisey1","@RnBTrina EVER!!","Tue Nov 08 01:09:54 +0000 2016","Atlanta by job transfer","null","Marietta, GA"
"bigdon2930","Glad to see a media person blame #trump for the negitive campain #hardball.","Tue Nov 08 01:09:55 +0000 2016","ÜT: 33.941435,-83.9473678","null","Redan, GA"
"tssfaicha","this is truly the best thing i've seen all day  https://t.co/Ab0ST3sMJQ","Tue Nov 08 01:09:55 +0000 2016","East Carolina University ","null","North Carolina, USA"
"YouSleepOnTray","why did DW just run across the floor","Tue Nov 08 01:09:56 +0000 2016","Atlanta, GA","null","Georgia, USA"
"BrokenKwag","Corbin vs Strowman !!","Tue Nov 08 01:09:56 +0000 2016","Sasha Ville ","null","North Carolina, USA"
"syrenelovesyou","I just asked my dad where he was going , he told me " damn you be wanting to know too much . I feel sorry for your man " lol my dad rude","Tue Nov 08 01:09:57 +0000 2016","cascade","null","Atlanta, GA"
"mconrad63","@angela_rye https://t.co/JaveqHEvcR","Tue Nov 08 01:09:57 +0000 2016","null","null","Georgia, USA"
"1mydreads_dope","Tonight I got the time","Tue Nov 08 01:09:58 +0000 2016","Atlanta, GA","null","Sandy Springs, GA"
"Jurvontay","January9 😍🙈","Tue Nov 08 01:10:00 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"soulcheeze","Member how Clinton use to not believe in marriage equality and rights??? Member? I member! https://t.co/aNvTcsjuyu","Tue Nov 08 01:10:00 +0000 2016","ATLien","null","Sandy Springs, GA"
"BallLikeImIzzy","Guess I gotta pay the price","Tue Nov 08 01:10:02 +0000 2016","null","null","North Carolina, USA"
"jazzyjaz2009","I'm at Tucker, GA in Tucker, GA https://t.co/F58uYeI0lF","Tue Nov 08 01:10:04 +0000 2016","Jazzy's World/All Over frm ATL","[object Object]","Tucker, GA"
"Luvlylayy","@VoteTrumpPics SERIOUSLY- IF YOU SUPPORT HIM YOU WOULD VOTE FOR HILLARY so that we can see his policies &amp; ideas come to fruition!!","Tue Nov 08 01:10:05 +0000 2016","null","null","Georgia, USA"
"_krissayy_","R&amp;B https://t.co/J1cgPlHxKH","Tue Nov 08 01:10:05 +0000 2016","probably sleep","null","Georgia, USA"
"thejaxsterrr","I killed my baby father he said he is a baby and he came and my baby father and father love it so I don't have any… https://t.co/cpW4og0gBk","Tue Nov 08 01:10:05 +0000 2016","910 ☀️","null","North Carolina, USA"
"hawkins_arthur","Immature  Faith. 
"Not Tested" 
(Converts to doubt)

Mature Faith 
"Tested and proved persistent"
( Strength)
Rams will you rise Joshua1.9","Tue Nov 08 01:10:05 +0000 2016","McDonough","null","Georgia, USA"
"RayN3RD","Working to be better https://t.co/dmfQibUNr9","Tue Nov 08 01:10:05 +0000 2016","Ray's World ","null","East Point, GA"
"jameinc","#Atlanta Let's Work!!
#jameinc #extraordinary
#publisedphotographer @ Atlanta, Georgia https://t.co/0CCvh4AqsB","Tue Nov 08 01:10:06 +0000 2016","New York","[object Object]","Atlanta, GA"
"coachbrooker12","100% effort. No excuses. 💯 #ibelieveyoubelieve","Tue Nov 08 01:10:06 +0000 2016","Eatonton, Georgia","null","Georgia, USA"
"SledgePad","https://t.co/v5xSexMynC","Tue Nov 08 01:10:06 +0000 2016","usa","null","Sandy Springs, GA"
"_CollieBibs","💀💀💀💀💀 https://t.co/UFumdJILYH","Tue Nov 08 01:10:08 +0000 2016","FL Made✈GA Living","null","Georgia, USA"
"ArianaSimone3","Because I've been blessed, I'm going to be a blessing.","Tue Nov 08 01:10:09 +0000 2016","GA","null","Georgia, USA"
"JayD_Experience","Damn Fizz 😂😂😂😂😂😂😂 #LHHH","Tue Nov 08 01:10:09 +0000 2016","Atlanta, GA ","null","Georgia, USA"
"kendall_morton6","I'm sorry they just didn't come in the mail:/// https://t.co/sLtCesRwmE","Tue Nov 08 01:10:09 +0000 2016","null","null","Georgia, USA"
"thisluckylibra","Why is everybody so mad! So extra just..angry!  #LHHH","Tue Nov 08 01:10:10 +0000 2016","creating my own Space Jam!","null","Georgia, USA"
"myLifeAsRaKall","when you gotta sleep in jogging pants and a whole sweater cause yo mama refuse to cut the heat on 😒","Tue Nov 08 01:10:12 +0000 2016","null","null","Atlanta, GA"
"_xSheGotDatBOMB","My Parenting Skills Are Becoming Better 💪🏽","Tue Nov 08 01:10:12 +0000 2016","In My Own Zone","null","North Carolina, USA"
"YouSleepOnTray","this mf an escape artist","Tue Nov 08 01:10:12 +0000 2016","Atlanta, GA","null","Georgia, USA"
"TyanaMari","My BM got 3 bedrooms I had my own room 😂😂😂 #LHHReunion https://t.co/AWzJgDmU4K","Tue Nov 08 01:10:13 +0000 2016","1988 Shady Pines ","null","McDonough, GA"
"iamkelleewilson","Oh Fizz you a fool my baby mama has a 3 bedroom house I had my own room😂😂 #LHHH","Tue Nov 08 01:10:14 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"sydnicoleee22","I get back from the gym and all I want is mac and cheese","Tue Nov 08 01:10:15 +0000 2016","Wilmington, NC","null","North Carolina, USA"
"amourcoy_","to be successful , w plenty of degrees https://t.co/ohGnJq9XPk","Tue Nov 08 01:10:15 +0000 2016","Bakersfield, CA ✈️ Atlanta","null","Georgia, USA"
"chrssstn","Last few days you can listen to this n it b true https://t.co/4f4WNX4hRE","Tue Nov 08 01:10:15 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"Anna3344","The raw crowd for Roman Reigns sucks worst crowd ever I'm part Scottish Irish","Tue Nov 08 01:10:16 +0000 2016","Concord NC","null","North Carolina, USA"
"hanaakiko","@LoverbFan 音量が小さかったので、再調整なうです！少々おまちを！","Tue Nov 08 01:10:16 +0000 2016","アメリカ　ジョージア州","null","Georgia, USA"
"_krissayy_","no comment https://t.co/IOX2oSVAdE","Tue Nov 08 01:10:18 +0000 2016","probably sleep","null","Georgia, USA"
"maddierowe22","Happy birthday pretty!! Miss you!💛🎉 https://t.co/X1ql0uf0Pb","Tue Nov 08 01:10:18 +0000 2016","null","null","Georgia, USA"
"Zach__Neff","@sgpeek @AmyMek Also you are missing the fact that most of those illegals paid into the system too.","Tue Nov 08 01:10:19 +0000 2016","Georgia, USA","null","Georgia, USA"
"aiden10greer","if you ever lose me, please enjoy that L ++ 🙄💕","Tue Nov 08 01:10:19 +0000 2016","Eastman, GA","null","Georgia, USA"
"gardenofthegods","Scooter Libby got his law license back... maybe there's hope for the Obamas?","Tue Nov 08 01:10:20 +0000 2016","I am not affiliated w/pk in CO","null","Georgia, USA"
"oneOGRose","Need to find a girl so I can eat twice on thanksgiving lol","Tue Nov 08 01:10:20 +0000 2016","ATL $oufside","null","Georgia, USA"
"indiemonet","I cant wait for me and dd to get our own place together 😭😭 @auriaa__","Tue Nov 08 01:10:20 +0000 2016","Atlanta","null","Atlanta, GA"
"idellabriana","When you peep @ayeambz goofy ass in the beginning https://t.co/1qL9A5pYwZ","Tue Nov 08 01:10:23 +0000 2016","CAU'20","null","Atlanta, GA"
"Luvlylayy","@JMeehan_FL TRUMP IS CORRUPTION","Tue Nov 08 01:10:25 +0000 2016","null","null","Georgia, USA"
"jordanstarks6","👀","Tue Nov 08 01:10:25 +0000 2016","somewhere making music✨","null","Fayetteville, GA"
"amourcoy_","yes happy asf https://t.co/2VtiFFIiFR","Tue Nov 08 01:10:26 +0000 2016","Bakersfield, CA ✈️ Atlanta","null","Georgia, USA"
"myLifeAsRaKall","I'm so blowed right now","Tue Nov 08 01:10:27 +0000 2016","null","null","Atlanta, GA"
"TMorrisey1","@RnBTrina And why is fizz talking about her plastic surgery but he was ok with it one time","Tue Nov 08 01:10:28 +0000 2016","Atlanta by job transfer","null","Marietta, GA"
"hxxri_","I hate to admit that you come into my lonely mind.","Tue Nov 08 01:10:28 +0000 2016","null","null","Riverdale, GA"
"shawmor","@Cameron_Gray tipping point","Tue Nov 08 01:10:29 +0000 2016","null","null","Georgia, USA"
"ChasityWasHere_","@lovely_myeisha jae🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾","Tue Nov 08 01:10:29 +0000 2016","null","null","Atlanta, GA"
"DixieMafiaTV","@GBerlanti @MileyCyrus @tishcyrus @BrandiCyrus @Madonna @pitbull @Tip @THubbmusic @PlayBkPlay #TeamMiley https://t.co/XOk6e1c1bd","Tue Nov 08 01:10:30 +0000 2016","Los Angeles / NOLA / Atlanta","[object Object]","Atlanta, GA"
"WeirdBurrito","When You Tell Your Bf To Meet You Up On Your Lunch Break To Have Sex.😭😭😓💕 But It Was Good Lol😁😂","Tue Nov 08 01:10:30 +0000 2016","Riverdale, GA","null","Georgia, USA"
"CarlieBolton3","That's probably a good idea 😂 https://t.co/uZeZdF8LS2","Tue Nov 08 01:10:30 +0000 2016","null","null","Georgia, USA"
"audranicole94","If you can't even name the VP candidates, don't go vote. If you haven't watched a debate, don't go vote. Don't vote uninformed.","Tue Nov 08 01:10:31 +0000 2016","Atlanta","null","Georgia, USA"
"TiffyPaynee","can't wait to say this💕 https://t.co/5JGzMI7WW6","Tue Nov 08 01:10:31 +0000 2016","null","null","Georgia, USA"
"JayySadee","Fizzzz not playing with nicki at al 😹😹 #lhhreunion","Tue Nov 08 01:10:31 +0000 2016","null","null","Georgia, USA"
"JayyyIV","🏈 messing up my skin on this one arm 🙄","Tue Nov 08 01:10:32 +0000 2016","null","null","North Carolina, USA"
"Ced_keller","@Briannakialyn the 🐍🐍 real close👀","Tue Nov 08 01:10:32 +0000 2016","The Track ","null","Georgia, USA"
"ChesserAndrew","Folkston is home https://t.co/Usscl38L52","Tue Nov 08 01:10:33 +0000 2016","Folkston, GA","null","Georgia, USA"
"_krissayy_","I like everything TBH https://t.co/mdW1WITjs8","Tue Nov 08 01:10:33 +0000 2016","probably sleep","null","Georgia, USA"
"yebalnik","@MiceeMouse @GenFlynn @WJMcGinley @GenFlynn @DanScavino @SheriffClarke @Darren32895836 @LouDobbs @TuckerCarlson https://t.co/w2BTPA2dCw","Tue Nov 08 01:10:35 +0000 2016","null","null","North Carolina, USA"
"kally6trey","@besttoeverdoit_ can't find a chick that ain't let my mans slide 😴 https://t.co/if4mmInR1E","Tue Nov 08 01:10:36 +0000 2016","NY ✈️ NC","null","North Carolina, USA"
"ThaRealJet_","And getting sheep dogs like @chancetherapper to herd sheep to the polls. https://t.co/wgHk9rqzV2","Tue Nov 08 01:10:36 +0000 2016","null","null","Georgia, USA"
"ashhlleeee","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/iRusc6HP0i","Tue Nov 08 01:10:37 +0000 2016","probably with brendan","null","North Carolina, USA"
"giltykiss","first commercial break and alex danvers has it Bad for maggie sawyer","Tue Nov 08 01:10:38 +0000 2016","μ'sic forever♪♪♪♪♪♪♪♪♪","null","Georgia, USA"
"DcboltonCrystal","I just voted for @ccuevasmusic on #TheVoice https://t.co/cW1kkhZcYc. Great job..","Tue Nov 08 01:10:38 +0000 2016","null","null","North Carolina, USA"
"FlipKEYS","Spoil me with your consistency and time.","Tue Nov 08 01:10:38 +0000 2016","null","null","Atlanta, GA"
"Koala91_","💀💀💀💀💀💀💀💀💀 https://t.co/ECviD8mHex","Tue Nov 08 01:10:38 +0000 2016","910 NC ","null","North Carolina, USA"
"dipndabb","@GetOffMyNike101 @clovds_ @RecklessWonder_ @CallMeClvtch https://t.co/1muxNuAa3w","Tue Nov 08 01:10:39 +0000 2016","null","null","Brookhaven, GA"
"mconrad63","@Bakari_Sellers https://t.co/JaveqHEvcR","Tue Nov 08 01:10:39 +0000 2016","null","null","Georgia, USA"
"shobeone","Just down the trail from the Narrows. Long day on the #singlespeed… https://t.co/sAAWPndi0I","Tue Nov 08 01:10:39 +0000 2016","Charlotte","[object Object]","North Carolina, USA"
"Errol1001","@ToanEnadiz lag is really bad today","Tue Nov 08 01:10:40 +0000 2016","アメリカ","null","North Carolina, USA"
"ATLIENKING","@KalisWorld is #thuglife. She don't give a single fuck lol #LHHReunion","Tue Nov 08 01:10:40 +0000 2016","A T L ","null","Atlanta, GA"
"David52Stone","Yep Take a minute to laugh
You'll be glad you did
GO VOTE TOMORROW if you didn't vote early
#TrumpPence16 #MAGA… https://t.co/FE9JUU89pJ","Tue Nov 08 01:10:40 +0000 2016","Georgia, USA","null","Georgia, USA"
"caitbrewington","@abbi_joan https://t.co/3ehRsrp0to","Tue Nov 08 01:10:41 +0000 2016","Hogwarts/The Burrow","null","North Carolina, USA"
"ibang4SONGZ","SLIGHT WORK. #MondayNightJAMsession #ARTlantaGallery @ Artlanta Gallery https://t.co/jRywL70Sjr","Tue Nov 08 01:10:41 +0000 2016","ARTLANTA","[object Object]","Atlanta, GA"
"StephenLaDueit","Everyday you wake up you need to earn something, do that for the rest of you're life and you'll be successful in everything you do.","Tue Nov 08 01:10:42 +0000 2016","Florida, US of A","null","North Carolina, USA"
"amourcoy_","yes 😌 https://t.co/cTmZsH4N3R","Tue Nov 08 01:10:42 +0000 2016","Bakersfield, CA ✈️ Atlanta","null","Georgia, USA"
"JohnnieAtha","Big Lee is an idiot! But we all know that you can't fix stupid!😎 https://t.co/h1LfD4BDOE","Tue Nov 08 01:10:42 +0000 2016","null","null","Loganville, GA"
"_tonydennis","Guilty until proven innocent https://t.co/gU1PrsOanD","Tue Nov 08 01:10:42 +0000 2016","Atlanta, GA","null","Doraville, GA"
"_dionarap","❤️ https://t.co/UMxqHI8LmY","Tue Nov 08 01:10:43 +0000 2016","everywhere","null","North Carolina, USA"
"Todd_J",""I'm a cowboy. I have a steel horse. My band is overrated. I'm with her." https://t.co/f4nlypHE8s","Tue Nov 08 01:10:43 +0000 2016","Atlanta","null","Atlanta, GA"
"english_maven","@jwalkup sure is, and body art and dress is another way to show individuality. Don't want to quantitate what constitutes individuality","Tue Nov 08 01:10:43 +0000 2016","Covington, GA","null","Georgia, USA"
"victoriam214","BOSS LADY FOR THE WIIIINNNNNN 😛🌚🍾 https://t.co/XJ5JN1RoNz","Tue Nov 08 01:10:43 +0000 2016","null","null","North Carolina, USA"
"WangPharm","@SInow @31_Apparel heard they broke up yesterday","Tue Nov 08 01:10:44 +0000 2016","null","null","Atlanta, GA"
"BrookeHume","@B10aileyhockman I'm crying it's fine https://t.co/9cIue4n2Ak","Tue Nov 08 01:10:44 +0000 2016","atl","null","Georgia, USA"
"Barshjb","@3coldd you tdd","Tue Nov 08 01:10:45 +0000 2016","null","null","Georgia, USA"
"OMG_Its_MrC","That's my bestfriend, that's my bestfriend 😛","Tue Nov 08 01:10:45 +0000 2016","910 ","null","North Carolina, USA"
"_krissayy_","something cute,small https://t.co/43IP0145rv","Tue Nov 08 01:10:45 +0000 2016","probably sleep","null","Georgia, USA"
"kaileeaguas","Heard I've been replaced w a scrub, heard you in love","Tue Nov 08 01:10:45 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"RbdgSwg","Only 20 days until @Nat4HCongress! https://t.co/c0Lg45aA3Z","Tue Nov 08 01:10:45 +0000 2016","Princeton, KY","null","Atlanta, GA"
"apthegoddess94","We stopped checking for monsters under our bed when we realized they were inside of us.","Tue Nov 08 01:10:45 +0000 2016","Beverly Hills, CA","null","Atlanta, GA"
"girlgamerdiva","Aw great the chihuahua lol  #LHHReunion","Tue Nov 08 01:10:46 +0000 2016","Georgia ","null","Union City, GA"
"_alizaaa14","IF YOU ARENT FUCKING BLACK DONT SAY NIGGA . PERIOD. END OF STORY .","Tue Nov 08 01:10:46 +0000 2016","atl","null","Snellville, GA"
"StephanieAMac","Time has COME! https://t.co/1XilDtvK1g","Tue Nov 08 01:10:46 +0000 2016","null","null","North Carolina, USA"
