This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -122.34, 28.62, -59.41, 46.567Starting at this date and time  Tue Nov 08 2016 07:40:50 GMT-0500 (Eastern Standard Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"Rob3829","It's 2016 working people should not have to wait an hour to vote. We need more voting booths or polling places.#ElectionDay","Tue Nov 08 12:50:09 +0000 2016","Manning, SC","null","Summerville, SC"
"okvol2001","Wow!  Precinct 64 in Oklahoma County has it going on!  I voted stickers and cookies!!  #ElectionDay2016 #Vote 🇺🇸🇺🇸 https://t.co/Mfdh67Cmva","Tue Nov 08 12:50:09 +0000 2016","Edmond, OK","null","Edmond, OK"
"autumn_nacole","left my window open all night and now i can't stop sneezing. why am i the way that i am","Tue Nov 08 12:50:10 +0000 2016","yellow city","null","Amarillo, TX"
"smcmac321","@DanielBice @bencasselman @gehrig38 that's the right wing these days... sad.","Tue Nov 08 12:50:10 +0000 2016","St Francis, WI","null","St Francis, WI"
"NASARocketMan","#MakeAmericaKINDagain","Tue Nov 08 12:50:10 +0000 2016","Houston, Texas","null","Houston, TX"
"chasedak","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/M3ZXbjmPVt","Tue Nov 08 12:50:10 +0000 2016","Yorktown, VA","null","Virginia, USA"
"machei","@KatieFloyd If your portable needs don’t rise to macOS, then do it. 5K iMac +Air or iPad Pro FTW, or so I have found.","Tue Nov 08 12:50:10 +0000 2016","Waterloo, Ontario, Canada","null","Waterloo, Ontario"
"__brust","Vote for ANYBODY other than Hillary Clinton. For the future of our fucking country.","Tue Nov 08 12:50:10 +0000 2016","Houston, TX","null","Texas, USA"
"J450NK","@pennyb sounds about right","Tue Nov 08 12:50:10 +0000 2016","Toledo, Ohio","null","Sylvania, OH"
"ClamsEsq","@KPCK ...if you give me indication that you may want to bang your own daughter, I gotta vote against you.","Tue Nov 08 12:50:10 +0000 2016","Wooster Square, New Haven ","null","New Haven, CT"
"Hernannnn_7","Managed to eat, shower and get dressed in under 30 minutes. I'm shook","Tue Nov 08 12:50:11 +0000 2016","El Paso, TX","null","El Paso, TX"
"KristianWhaley","@kasspitch https://t.co/BSC98A4uFu","Tue Nov 08 12:50:11 +0000 2016","null","null","Goldsboro, NC"
"SteveRedick","@inventiveafrica @msiziafrica @guardian https://t.co/h8MgymFItw","Tue Nov 08 12:50:10 +0000 2016","MINNEAPOLIS, MN  ✈️ BRONX, NY ","null","Paisley Park Studios"
"DharmaTalks","We all possess the innate capacity to know right from wrong. Living from our core means we respond to every duty fr… https://t.co/YBSZd9RpWG","Tue Nov 08 12:50:10 +0000 2016","Virginia Beach VA ~ Sedona, AZ","null","Virginia Beach, VA"
"cmlg63","Biggest fan since '78.Met Wayne in 94 after a Kings game.Saw him at the front of the bus - he smiled and shook my hand! #99Stories #contest","Tue Nov 08 12:50:11 +0000 2016","Mindemoya, ON","null","Central Manitoulin, Ontario"
"MexHeadroom","@Atrios Cats: I'm with purr.","Tue Nov 08 12:50:11 +0000 2016","Austin, TX","null","Austin, TX"
"maddigreeny13","Was so excited about this bagel I just got from tims and they forgot to put cream cheese on it 🙄","Tue Nov 08 12:50:11 +0000 2016","with smurfy ","null","Chillicothe, OH"
"PrincessTatiee_","😂😂 riiiight! https://t.co/7Gug9xKqIE","Tue Nov 08 12:50:11 +0000 2016","minding my business","null","Richmond, TX"
"guy1749","@GroverNorquist @TheStreet Thanks &amp; honored by your reply","Tue Nov 08 12:50:11 +0000 2016","Andrews AFB, MD","null","Andrews Air Force Base, MD"
"Michael12Cox","back in the day i could flick a cigarette a quarter mile, how much do you wanna bet i could flick a cigarette over them mountains","Tue Nov 08 12:50:11 +0000 2016","null","null","Oklahoma, USA"
"ChhaggsChrister","Dag 2 av auktionen drar igång om lite drygt en timme, jag har hittat några godbitar, man får hoppas att andra missar.","Tue Nov 08 12:50:11 +0000 2016","null","null","Pennsylvania, USA"
"nickhalesbro","Vote hope and change by electing the most entrenched, corrupt politician in the last forty years!","Tue Nov 08 12:50:11 +0000 2016","clayton, nc","null","Raleigh, NC"
"RebirthOfSlickk","The line for the poll is crazy long...everybody and their mom is out here. So much for poor voter turnout","Tue Nov 08 12:50:11 +0000 2016","Philadelphia, PA","null","Philadelphia, PA"
"donn_sorensen","Great job @Chasenpucks39 on an excellent move @IceGuardians !!!","Tue Nov 08 12:50:11 +0000 2016","St Louis, MO","null","University City, MO"
"cormano","Driving to work this morning, immediately after voting, I saw an accident with four or five cars… https://t.co/hV9CzmjqGx","Tue Nov 08 12:50:11 +0000 2016","Lancaster County, Pa","[object Object]","Mount Joy, PA"
"jabariwill","Dozens here on #ElectionDay at this polling place in Upper Marlboro, Md. @WashInformer https://t.co/7YoSFun6z2","Tue Nov 08 12:50:10 +0000 2016","Washington, D.C., metro area","null","St. Mary the Assumption School"
"theCPBB","City of Kenmore Officials Find the Fun in 2017-18 Priority Based Budget
 https://t.co/ik2oauNKMj #PBB #localgov… https://t.co/9iTOLgFGmT","Tue Nov 08 12:50:11 +0000 2016","Denver, Colorado","null","Ohio, USA"
"WiLLi909","🚶🏽               💣🚶🏽‍♀️","Tue Nov 08 12:50:11 +0000 2016","Cali ✈️ Colo","null","Pueblo, CO"
"bbengfort","Voting day activities and breakfast @ Mt Bethel Baptist Church https://t.co/HHH3QtEtKm","Tue Nov 08 12:50:11 +0000 2016","(38.990342, -76.936711)","[object Object]","Washington, DC"
"savestheday91","Guys, I see a lot of stuff about today being the last day of Obama's presidency...you all know he's in office til January, right?","Tue Nov 08 12:50:11 +0000 2016","Chestnut Hill, MA","null","Newton, MA"
"knewt14","Vote. Vote. Vote. Vote.  Vote because you can. Vote for those who cannot. https://t.co/ogQmHfekTK","Tue Nov 08 12:50:11 +0000 2016","Twin Cities","null","St Paul, MN"
"ludenn22","still trying to figure out why 8am labs are a thing","Tue Nov 08 12:50:11 +0000 2016","null","null","Erie, PA"
"DScott337","If @HillaryClinton is elected, I'm moving to #Benghazi because I know she'll leave me alone there
🐸☕️","Tue Nov 08 12:50:11 +0000 2016","Scott, LA","null","Scott, LA"
"MikaylaSeay","Sad that baseball is over :/","Tue Nov 08 12:50:11 +0000 2016","null","null","Rockford, IL"
"magtastic","America vs. the 2016 election: https://t.co/RmONDAEpVU","Tue Nov 08 12:50:11 +0000 2016","Indy, baby. ","null","Indianapolis, IN"
"ArizonaEllen","@jesseveson -Hey Jess, time is ticking away! 💕♡☆♡☆♤","Tue Nov 08 12:50:11 +0000 2016","Arizona, USA","null","Arizona, USA"
"JessBlevinsOH","#iVoted and apparently my vote counts 1.5X more than in another state because #Ohio is a swing state. https://t.co/lYDb9q2w6w","Tue Nov 08 12:50:11 +0000 2016","Columbus, Ohio, USA","null","Columbus, OH"
"Fieldsduck","Well this just got real. #CivicDuty (@ Hayfield Secondary School in Alexandria, VA) https://t.co/57vS45w9oJ https://t.co/0q4mMZDTMV","Tue Nov 08 12:50:11 +0000 2016","Alexandria, VA","[object Object]","Franconia, VA"
"BillLatin","@greg_boone13 Jefferson. Shadier keeps getting hurt. Tyrann not playing well","Tue Nov 08 12:50:12 +0000 2016","Chandler AZ","null","Chandler, AZ"
"ShelleyLehner","@MrsScottBaio big assumption there, Renee.  Never assume.","Tue Nov 08 12:50:12 +0000 2016","minnesota","null","Shakopee, MN"
"High_FlyinGee34","Voting today with that YG - F.D.T playing in my heads so I remember who not to vote for lol!","Tue Nov 08 12:50:12 +0000 2016","Beneath The Tree","null","Indianapolis, IN"
"SHfortheSeason","Since my fall wardrobe leaned heavily into beige this season, decided to add a colorful sparkle… https://t.co/ro9zWJg9xz","Tue Nov 08 12:50:12 +0000 2016","Southampton, NY","[object Object]","Southampton, NY"
"DanRasLewis","@BrandNewSonny lmaooo","Tue Nov 08 12:50:12 +0000 2016","Trust In GOD New Haven, CT","null","Durham, NC"
"OUGrizzGang","#OaklandMSOC moving onto the next round in the Horizon League Playoffs! We play no. 1 Wright… https://t.co/gzLxkUsDT3","Tue Nov 08 12:50:12 +0000 2016","Rochester, MI","[object Object]","Rochester Hills, MI"
"wvwllw","@LizClaman @prsch3259 @FoxBusiness all for Trump","Tue Nov 08 12:50:12 +0000 2016","null","null","Pennsylvania, USA"
"D_Cummings29","@kennseb @HornyFacts hehe I love u😚😚 but not for long if u don't change ur header 🤓","Tue Nov 08 12:50:12 +0000 2016","null","null","Fernway, PA"
"FigleyJim","Today is very important,  please VOTE.  Your vote counts, your voice will be heard. ✌","Tue Nov 08 12:50:12 +0000 2016","Columbus, Ohio","null","Gahanna, OH"
"ChrissieSeeB","Pant Suit Nation, on the job in Raleigh. #imwithher #transgenderpride #girlslikeus… https://t.co/OsvINokH6L","Tue Nov 08 12:50:12 +0000 2016","New York","[object Object]","Raleigh, NC"
"mldstweets","@billclinton And I read news from the Royal Family also, story didn't fit me so well either... well, will try to take it easy...","Tue Nov 08 12:50:12 +0000 2016","Toronto, Canada","null","Toronto, Ontario"
"Ramsey2Go","It's already wild and out at my voting location.","Tue Nov 08 12:50:12 +0000 2016","Dallas, TX  @PureMichigan ","null","Dallas, TX"
"LatoniaPHines","@chesley11alive I want to know the forecast for Cancun.Going soon. Praying hot &amp; sunny! 😎😎","Tue Nov 08 12:50:12 +0000 2016","Atlanta, Georgia","null","Smyrna, GA"
"sevenwithcheese","@LeoDube @ScottInSC @donnabrazile class personified.","Tue Nov 08 12:50:12 +0000 2016","Pittsburgh, PA","null","Pennsylvania, USA"
"JCI_Jobs","Want to work in #Hayward, California? View our latest opening: https://t.co/gYNWrd6wI5 #Job #Sales #Jobs #Hiring https://t.co/UdUpANh296","Tue Nov 08 12:50:12 +0000 2016","North America","[object Object]","Hayward, CA"
"MikeBPR","Attacking the election: Likely methods versus stupid scaremongering https://t.co/sDQYdRaJBn via @LibertyUnyieldi","Tue Nov 08 12:50:12 +0000 2016","West Palm Beach, Florida","null","Florida, USA"
"dedekeene","https://t.co/NSftIXYzjh","Tue Nov 08 12:50:12 +0000 2016","Texas","null","Texas, USA"
"ElCincuentaUno","Thanks family https://t.co/GxewiqRczL","Tue Nov 08 12:50:12 +0000 2016","The Trenches⚡️","null","Memphis, TN"
"lukemperez","@KatieFloyd slower processor and half the ram of my 2010 model but significantly faster across the board so far.","Tue Nov 08 12:50:12 +0000 2016","Austin, TX ","null","Brentwood, Austin"
"JennAndTheCity","...thanks for an amazing 48 hours, NYC 

...see you soon, Toronto

#JJinNYC #RoamOn https://t.co/Ue5KqZpPHn","Tue Nov 08 12:50:12 +0000 2016","Toronto","null","Newark Liberty International Airport (EWR)"
"MilesDon","@971   This is who is behind Trump    https://t.co/NmmSq9VHfT","Tue Nov 08 12:50:13 +0000 2016","Detroit, Michigan","null","Rochester Hills, MI"
"MoniseLSeward","Dear... https://t.co/zqr0hYXPZd","Tue Nov 08 12:50:13 +0000 2016","Atlanta, GA","null","Georgia, USA"
"SupahJ","@austinLsteelman you can't prove this happened!  And even if it did, I don't think it REALLY had an impact on the outcome!","Tue Nov 08 12:50:13 +0000 2016","Boston","null","Salisbury, MD"
"summmerlee1","#ivoted 'Merica","Tue Nov 08 12:50:13 +0000 2016","Michigan State University","null","Okemos, MI"
"MJOWLS","@malcolm_fox2 I hope Trump but like Brexit he's been up against the mass liberal media, &amp; the establishment so it should be crooked Hillary","Tue Nov 08 12:50:13 +0000 2016","Tampa, FL","null","Florida, USA"
"CT_FOX","#BfastSandwichTuesday (@ Reddi Rooster in Stamford, CT) https://t.co/NYwIAbXUmo","Tue Nov 08 12:50:13 +0000 2016","Fairfield County, CT","[object Object]","Stamford, CT"
"taymariebr0wn","i look like a trash can today i wanna go home so bad","Tue Nov 08 12:50:13 +0000 2016","amherst ohio ","null","Amherst, OH"
"MelWallace7","@jamiedupree I did early voting for the first time health reasons old traditional show up today will miss them.","Tue Nov 08 12:50:13 +0000 2016","null","null","Georgia, USA"
"dar2bfree","Really not ready for today","Tue Nov 08 12:50:13 +0000 2016","TEXAS","null","Texas, USA"
"SmokeAllishaUp","Aye yo I really ain't know I was broke like that","Tue Nov 08 12:50:13 +0000 2016","#UMES17 ","null","Frederick, MD"
"leftheris5","I needed something to take the edge off... https://t.co/qos3aYWRRU","Tue Nov 08 12:50:13 +0000 2016","Conneaut Lake, Pennsylvania","null","Conneaut Lakeshore, PA"
"AidanOConnor","Five more days...#UFCNYC #MMA https://t.co/bXJ6Dn1K3a","Tue Nov 08 12:50:12 +0000 2016","New York, NY","null","Manhattan, NY"
"Lutchman","@Toucherandrich Canadian JStew? #kickschildrenintheface","Tue Nov 08 12:50:13 +0000 2016","Norwell, MA","null","Cohasset, MA"
"_pwinter","I know as a fact Hilary is gonna win and it pains me to sleep tonight","Tue Nov 08 12:50:13 +0000 2016","Rockland, MA","null","Brockton, MA"
"beaublackmon","Peter brought of the gigantic Fish, 153, and even with there being so many. YET THE NET WAS NOT BROKEN.","Tue Nov 08 12:50:13 +0000 2016","Birmingham, AL","null","Birmingham, AL"
"AmeriTerry","I remember @BobVanDillen @RobinMeade @MorningExp 
 https://t.co/za5XG8WnNE","Tue Nov 08 12:50:13 +0000 2016","Canton Ohio","null","Goose Creek, SC"
"Johnson4Georgia","@PaulCrocker12 He doesn't need my vote to win Georgia.","Tue Nov 08 12:50:13 +0000 2016","Savannah, GA","null","Georgia, USA"
"joanie_webster","Happy Election Day everyone! I feel like shit!","Tue Nov 08 12:50:14 +0000 2016","Ohio","null","Maineville, OH"
"30_ball","All I think about is her &amp; how lit shit be when we're together. #MyQueen👑😍👌🏽","Tue Nov 08 12:50:14 +0000 2016","NapTown Eastside 30th Street ","null","Memphis, TN"
"75thfloor","Yessss 🙏🙏 https://t.co/sYBhocpmOZ","Tue Nov 08 12:50:14 +0000 2016","null","null","Houston, TX"
"poetrybymario","#YourALiar @LAURASTYLEZ is a Liar! Bee Stings? Though both @oldmanebro &amp; @Rosenbergradio sound like they lying about lying.","Tue Nov 08 12:50:14 +0000 2016","Milwaukee, WI","null","Milwaukee, WI"
"VCUPav","@jords2017 I think there may be worse, but he certainly is embarrassing","Tue Nov 08 12:50:14 +0000 2016","Richmond, VA","null","Richmond, VA"
"BasedLordDuck","Bills either have a really shitty team and that's why we suck or we have a phenomenal team, but no one can stay healthy.","Tue Nov 08 12:50:14 +0000 2016","Pastelillo Land","null","Buffalo, NY"
"TracksideJennie","New video on https://t.co/wwGB2NwWwT: Mike Smith on being all-time @BreedersCup win leader https://t.co/zOhZzzBkt9… https://t.co/TwH8enpyXV","Tue Nov 08 12:50:13 +0000 2016","Louisville, Ky.","null","Louisville, KY"
"BeastFireTimdog","@captaincolvin also I feel like VG can't be too risqué , worried who will say too much or too offensive, or graphic, yet movies/tv shows...","Tue Nov 08 12:50:14 +0000 2016","Long Island NY","null","East Meadow, NY"
"madewell_jobs","Want to work at Madewell? We're #hiring in #Towson, MD! Click for details: https://t.co/UWghq6VoTO #Job #Sales #Jobs","Tue Nov 08 12:50:14 +0000 2016","New York","[object Object]","Towson, MD"
"URcareers","We're #hiring! Click to apply: Sales Representative Power/HVAC - https://t.co/uYc2okg88c #Job #Sales #Downey, CA #Veterans #Jobs","Tue Nov 08 12:50:14 +0000 2016","Stamford, Connecticut","[object Object]","Downey, CA"
"Fab4Triviaetc","Elizabeth Montgomery https://t.co/Q8JVfEiZtp","Tue Nov 08 12:50:14 +0000 2016","Pelican Bay, Tx","null","Pelican Bay, TX"
"Celine_Dagenais","Voting today strictly because there's a bake sale where I go to vote and it's like getting a reward for trying to pick who runs the country","Tue Nov 08 12:50:14 +0000 2016","Spinning Around the Sun","null","Agawam, MA"
"DakotaWoodcox","Make America Great Again!!! 🇺🇸🇺🇸🇺🇸","Tue Nov 08 12:50:14 +0000 2016","Fort Wayne, IN","null","Indiana, USA"
"blairlinz","Yea we did! ✌🏼️ @ Park Slope https://t.co/ScgSU9SCoI","Tue Nov 08 12:50:14 +0000 2016","New York","[object Object]","Brooklyn, NY"
"Masochisticmikk","2 out of seven of my piercings were actually paid for 😂","Tue Nov 08 12:50:14 +0000 2016","Kansas, USA","null","Topeka, KS"
"Medic112","Alabama. The only place you can stand in line to vote and someone yell "roll tide". SMH","Tue Nov 08 12:50:14 +0000 2016","Birmingham, AL","null","Chelsea, AL"
"Detroitfan59","Yum!! Treating myself! @ Chicago O'Hare International Airport https://t.co/zPxqRSsPbf","Tue Nov 08 12:50:14 +0000 2016","Broken Arrow, OK ☕️","[object Object]","Chicago, IL"
"grace_lomax","i cant believe we lose obama today","Tue Nov 08 12:50:14 +0000 2016","Boston, MA","null","Ayer, MA"
"PlacesProgress","The time is now. Go vote! #ElectionDay #VoteYourConscience #VoteYourFuture https://t.co/jbheW5khg6","Tue Nov 08 12:50:14 +0000 2016","Philadelphia, PA","null","Penn Medicine at Rittenhouse"
"loren__arthur","This is insane. If what's happening in my district is happening everywhere, Trump is done tonight. https://t.co/Ply8jlNBTy","Tue Nov 08 12:50:15 +0000 2016","New York City","null","Manhattan, NY"
"mollyinTexas","Clinton, staff do 'Mannequin Challenge' for Election Day  https://t.co/LSyWng5Llq","Tue Nov 08 12:50:15 +0000 2016","null","null","Austin, TX"
"Zapapatumus","I am seriously not ready for the Obamas to leave office #ItsBeenReal","Tue Nov 08 12:50:15 +0000 2016","Chicago","null","Chicago, IL"
"2random2predict","This twitter app ain't for the weak minded nor sensitive ppl 😂","Tue Nov 08 12:50:15 +0000 2016","New York, NY","null","Manhattan, NY"
"joshdangeez","@RenewUSTweets @Saintly_Life If we would only take this more seriously what a different country we would live in!… https://t.co/mNo2jwJKkE","Tue Nov 08 12:50:15 +0000 2016","California, USA","null","California, USA"
"BenjaminJMoran","Yeah he's fucked https://t.co/jROGAtwcl4","Tue Nov 08 12:50:15 +0000 2016","New York, NY","null","Manhattan, NY"
"AndreaMorrow78","@mchsreads @MCHS_Indians Love!","Tue Nov 08 12:50:15 +0000 2016","Dalton, GA","null","Georgia, USA"
"CreativeArts_RO","A beautiful November #sunset over Lake Michigan. 
Photo by lake.grrl (Part three) 🌅… https://t.co/PEoETltlSE","Tue Nov 08 12:50:15 +0000 2016","Royal Oak, MI","[object Object]","St Joseph, MI"
"SilkoMediaProd","@SquadCinama calling my phone now lmao naw don't ring my phone now....
I don't talk to scam companies","Tue Nov 08 12:50:15 +0000 2016","East Coast Region","null","Richmond, VA"
"JoseVachon2","@JdeMontreal @JETrudeau voici leurs identités...Philippo Couillardo, Martino Coitteux...Bartletto,Fourniero, Gaetano Baretto, etc..familla !","Tue Nov 08 12:50:15 +0000 2016","Daveluyville, Québec","null","Bécancour, Québec"
"jesusel10dies","@UnivisionDeport Los mordieron las pinches hienas , pero ahora los invitan y les lavan el coco diciéndoles, eres un histórico, y se la creen","Tue Nov 08 12:50:15 +0000 2016","null","null","Marietta, GA"
"bebriee","@jasglodup @vickto_willy that really is omg","Tue Nov 08 12:50:15 +0000 2016","null","null","Charlotte, NC"
"Pussy2good4dis","Must b nice https://t.co/IcUCf6Nn2o","Tue Nov 08 12:50:15 +0000 2016","Louisiana/Texas","null","Lake Charles, LA"
"mreid418","@ShefaniStan ✅👍🙏❤️🌻","Tue Nov 08 12:50:15 +0000 2016","Connecticut, USA","null","Connecticut, USA"
"jordankmccall","Do not sit at home on your couch and complain when the election doesn't work out in your favor. Get up and vote or keep it shut.","Tue Nov 08 12:50:15 +0000 2016","University of South Carolina","null","South Carolina, USA"
"spdrdad","HillaROY G BIV! https://t.co/SRZR7Mvrux","Tue Nov 08 12:50:15 +0000 2016","Lakewood, OH","null","Lakewood, OH"
"YummyMummyClub","@JenelleSobey @DrCChambers @DalPres @IWKHealthCentre @DalMedSchool @NSHRF_info @iwkceo @andreamloewen @Terry_Foster Thanks!","Tue Nov 08 12:50:15 +0000 2016","Wherever Moms Are","null","Toronto, Ontario"
"betterCECEme_","These days I'm letting God handle all things above me.","Tue Nov 08 12:50:16 +0000 2016","Memphis","null","Memphis, TN"
"ebro75","@toolsforbalance @Karenimustbe @Kristenkelso23 @MeganBurger4891 @thx4thesave no my green work shirt lol","Tue Nov 08 12:50:16 +0000 2016","Lafayette, LA","null","Scott, LA"
"klberney","Park slope representing...  45 min and counting and I know others will have it much worse today.… https://t.co/zSqNGJkOgD","Tue Nov 08 12:50:16 +0000 2016","NYC, NY","[object Object]","Brooklyn, NY"
"Yoo_itsNiyaa","naw fr !!!! https://t.co/SRSnT7uZWc","Tue Nov 08 12:50:15 +0000 2016","Atlanta, GA","null","Jackson, MS"
"ShadDaGawd","@yomywrist always G😂","Tue Nov 08 12:50:16 +0000 2016","null","null","Fort Valley, GA"
"Davantebby_","Charley horse lastnight killed me","Tue Nov 08 12:50:16 +0000 2016","Arlington, TX & at work ","null","Arlington, TX"
"15krob","Number 95 this morning.  #ElectionDay #TrumpTrain https://t.co/guAPYp9dpp","Tue Nov 08 12:50:15 +0000 2016","null","null","New York, USA"
"azgatekeep","Voting! (@ East Franklin Fire Dept in Somerset, NJ) https://t.co/6bbtEApLhc","Tue Nov 08 12:50:16 +0000 2016","Central NJ","[object Object]","East Franklin, NJ"
"Molly_marie122","@Andre_dosogne good job","Tue Nov 08 12:50:16 +0000 2016","Ripon, WI","null","Ripon, WI"
"Calabar_Imports","VOTE. VOTE. VOTE

#calabarimports #brooklyn #Harlem #nyc #handmade  #africandesigners… https://t.co/N6uYwNRSLX","Tue Nov 08 12:50:16 +0000 2016","Brooklyn, NY","[object Object]","Manhattan, NY"
"Foxluvsguns","@haylee_janes you can get plain ones! If not, I bet McDee's in Canada does 😂😂","Tue Nov 08 12:50:16 +0000 2016","null","null","Ohio, USA"
"MarkJKings","Not revealing who I'm voting for. Just saying I really like taco trucks.","Tue Nov 08 12:50:16 +0000 2016","Bay Area by way of Brooklyn.","null","Staten Island, NY"
"dgermain21","@jessgitner Yup. We arrived at 5:50 AM for primary, no line at all. Today, same time, about 50-60 people ahead of us.","Tue Nov 08 12:50:16 +0000 2016","St. Louis, MO","null","St Louis, MO"
"RidderMeThat","$348 dollars for a one way flight to Cabo San Lucas today.","Tue Nov 08 12:50:16 +0000 2016","null","null","Waverly, NE"
"CaribeanCunt","@coIeactivity @pressure forgotten🤗 WHERES COLE 😂😂😭","Tue Nov 08 12:50:16 +0000 2016","null","null","Baltimore, MD"
"VABVOX","@DoJ_OotA Wrong!","Tue Nov 08 12:50:16 +0000 2016","Philly, natch","null","Philadelphia, PA"
"speedprayers","GOD BLESSED BE THE LORD WHO BEARS OUR BURDENS AND CARRIES US DAY BY DAY IN JESUS NAME AMEN #SCOTUS","Tue Nov 08 12:50:16 +0000 2016","null","null","California, USA"
"shellyyancey","#ElectionDay #ImVotingBecause https://t.co/NCY8AA8KYb","Tue Nov 08 12:50:16 +0000 2016","null","null","Texas, USA"
"SpunkyMayaHart","And they are either full of squeals 
What the hell just happened
 Or what u should be glad that they don't say alou… https://t.co/fUQSxP4g56","Tue Nov 08 12:50:16 +0000 2016","null","null","El Paso, TX"
"TaylorMGould","We waited 45 minutes, but we did it! Did you? @ Rogers Park, Chicago, Illinois https://t.co/WBtV1Yt12X","Tue Nov 08 12:50:16 +0000 2016","Chicago, IL","[object Object]","Chicago, IL"
"Box_of_Joe","Very much considering the Harambe/Tom Brady write-in.","Tue Nov 08 12:50:17 +0000 2016","null","null","Vernon, CT"
"CobyCobywest1","@iamFreddyBac__ no matter what you do bro, someone always has shit to say. Remember that","Tue Nov 08 12:50:17 +0000 2016","Houston, TX","null","Jersey Village, TX"
"PIRATE1775","#Immigration #Parents #FoxNews https://t.co/DoI14DadxW","Tue Nov 08 12:50:17 +0000 2016","Pittsburgh","null","Moon, PA"
"madelynerene_","Since it's #ElectionDay","Tue Nov 08 12:50:17 +0000 2016","Sheridan, IN","null","Sheridan, IN"
"GerardMawn","@uncledomdetore staten island is voting!  Ive never seen so many people this morning in Castleton.","Tue Nov 08 12:50:17 +0000 2016","NYC - Staten Island","null","Manhattan, NY"
"slkarpis","Unbelievable https://t.co/yAbLoWxAYP","Tue Nov 08 12:50:17 +0000 2016","null","null","Oakville, Ontario"
"Valentina_83","@lindatol001 at #NYFW  📸 by @Valentina_83 /#ValentinaFrugiuele 👻Snapchat: fwstreetstyle… https://t.co/fBctl7O37X","Tue Nov 08 12:50:17 +0000 2016","Paris","[object Object]","Manhattan, NY"
"fishboyjim","Vote for Ralph. #Decision2016 https://t.co/NiDK4JjfDC","Tue Nov 08 12:50:17 +0000 2016","On my couch ","null","Elmhurst, IL"
"FreemanMacey","I have a I don't care attitude today","Tue Nov 08 12:50:17 +0000 2016","null","null","Georgia, USA"
"1goat_licia","I don't understand why classes not cancelled for Election Day","Tue Nov 08 12:50:17 +0000 2016","Atlanta,Georgia","null","Fort Valley, GA"
"Jeeyoon_Kim","so glad my body has a 7:45am internal alarm ⭐️","Tue Nov 08 12:50:17 +0000 2016","Boston","null","Boston, MA"
"FollowMyKhalid","🤔🤔🤔🙄🙄🙄 https://t.co/yJxhCEqClo","Tue Nov 08 12:50:17 +0000 2016","Washington, DC","null","Washington, DC"
"cassie_endaz","@deborahmyrtil happy birthday beautiful. I hope you have a great day 💕😘","Tue Nov 08 12:50:17 +0000 2016","null","null","Matawan, NJ"
"grammy620","Eric Trump coming up on Fox.","Tue Nov 08 12:50:17 +0000 2016","Villa Park, Illinois","null","Elmhurst, IL"
"ValoVc","#goodmorning #haveagreatdaypeople 👍😉 @ North Santa Rosa https://t.co/Imb6Pq2v6d","Tue Nov 08 12:50:17 +0000 2016","null","[object Object]","Arizona, USA"
"USGS_TexasRain","#USGS08106500 - Little Rv nr Cameron, TX 
Heavy Rain (0.4 in/hr) over the last 15 minutes 
https://t.co/T74CL7qsP3","Tue Nov 08 12:50:17 +0000 2016","Texas, USA","[object Object]","Texas, USA"
"cabow11111","@Brock0104 gm ❤️❤️","Tue Nov 08 12:50:17 +0000 2016","null","null","Baton Rouge, LA"
"Daddystuss","She bad but I treat her average","Tue Nov 08 12:50:18 +0000 2016","757","null","Virginia, USA"
"maddie_roop","its 2 minutes into first hour and i already want to go home","Tue Nov 08 12:50:18 +0000 2016","Oxford, MI","null","Oxford, MI"
"sierra_anne17","I want Andymans🆘","Tue Nov 08 12:50:18 +0000 2016","null","null","Amesbury, MA"
"andradexcobain","💯💯 https://t.co/Nj3OBFFLS9","Tue Nov 08 12:50:18 +0000 2016","Washington, DC","null","Washington, DC"
"Tasha2kiss","1 machine for all these people https://t.co/RrnRQclijG","Tue Nov 08 12:50:17 +0000 2016","Brooklyn","null","P.S./M.S. 138 Sunrise"
"HurtProduction","Listen to RODeO CLOWN by Hurt Production #np on #SoundCloud
https://t.co/L2OdvGePYJ","Tue Nov 08 12:50:18 +0000 2016","U.S.A","null","Georgia, USA"
"KARAtee_","@__Dean_____ trump??????","Tue Nov 08 12:50:18 +0000 2016","Bethany Beach, DE","null","Delaware, USA"
"LennyDidIt","If you have a Jordan Jumpman sticker on your car, you're a hick.","Tue Nov 08 12:50:18 +0000 2016","Paterson, NJ","null","Fort Lee, NJ"
"JRocc205","Your vote matters... no matter what they tell you...

You NOT voting ALSO matters... no matter what they tell you...","Tue Nov 08 12:50:18 +0000 2016","☀️ Phoenix, AZ ✈️ Birmingham, AL ","null","Phoenix, AZ"
"Blaise47Blaise","Today is a historic day. We have an opportunity to show if we move forward together. We are a great country that can work for everyone.","Tue Nov 08 12:50:18 +0000 2016","null","null","Feasterville, PA"
"AdiaLuv","#vote @ Oberia Dempsey Multi Service Center https://t.co/80ra58D2bs","Tue Nov 08 12:50:18 +0000 2016","where the heart is","[object Object]","Manhattan, NY"
"katelin_weber","fucking hate politics","Tue Nov 08 12:50:18 +0000 2016","null","null","West Mifflin, PA"
