This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -122.34, 28.62, -59.41, 46.567Starting at this date and time  Mon Nov 07 2016 20:55:34 GMT-0500 (Eastern Standard Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"Declayvin80","200💪🏽","Tue Nov 08 01:55:34 +0000 2016","null","null","Texas, USA"
"cutthroat_tay","#head #ass","Tue Nov 08 01:55:34 +0000 2016","southside, fort worth","null","Fort Worth, TX"
"BillAicher","@Kimba_67 @sugarloveshack bummer for sure. Sorry to hear it.","Tue Nov 08 01:55:35 +0000 2016","Madison, WI","null","Cross Plains, WI"
"1D_FanForever23","@ReneeYoungWWE let's have sex","Tue Nov 08 01:55:34 +0000 2016","null","null","Stockton, CA"
"wutitaf","I know the feeling ❤️ https://t.co/toODlxbH8M","Tue Nov 08 01:55:34 +0000 2016","null","null","San Jose, CA"
"Ezinne__","Chale m3nye mistake! Ohemaa Yaa only 👑 
#ASARoyalty 
#AlexisforMsASA
#TeamALEXIS
#AlexisANYday https://t.co/SY0RX68CL3","Tue Nov 08 01:55:34 +0000 2016","Nigeria","null","Washington, DC"
"xnvolui","@brownsenpai it's 🅱ash 🅱arti 🅱itch 🅱ash 🅱arti 🅱itch","Tue Nov 08 01:55:35 +0000 2016","Kinston, NC/Celaya, Gto ","null","Kinston, NC"
"sarahhelen","👵🏻 Once upon a time, a herd of super rare, #blackandwhite armadillos wandered through a rainbow… https://t.co/yvl0ufbrjW","Tue Nov 08 01:55:35 +0000 2016","East Nashville","[object Object]","Nashville, TN"
"walzmeg","@DNCE cover Side to Side on tour. im begging you","Tue Nov 08 01:55:35 +0000 2016","usa","null","Ohio, USA"
"JOXSports","#ASU https://t.co/dFBOdJOi4j","Tue Nov 08 01:55:35 +0000 2016","#AZGolf","null","Scottsdale, AZ"
"ohhmy_lauren","This election has been the longest, most anxiety inducing episode of black mirror ever and I am so ready for it to be over.","Tue Nov 08 01:55:35 +0000 2016","Arizona, USA","null","Kingman, AZ"
"Corie_18","I deadass was cheering for this nigga 😂😂 https://t.co/f6Ca616FWv","Tue Nov 08 01:55:35 +0000 2016","null","null","North Carolina, USA"
"TheBurstBurglar","@tezcatlipocaFGC @MindOfHellfire Sanders endorsed Clinton so seems misguided to me","Tue Nov 08 01:55:35 +0000 2016","the 30H3","null","Denver, CO"
"meganvcolvin","(Not so) Patiently waiting for Winn and James to become a thing. @JeremyMJordan @MehcadBrooks @TheCWSupergirl","Tue Nov 08 01:55:35 +0000 2016","Pigfarts","null","Sweeny, TX"
"tendermuffin",". @donlon Amazing convo on the agenda... cannot wait to pick up your book!","Tue Nov 08 01:55:35 +0000 2016","Toronto","null","Toronto, Ontario"
"kaylajof","i hate star wars","Tue Nov 08 01:55:35 +0000 2016","Gainesville, FL","null","Gainesville, FL"
"ciatto_hannah","@mhartman9 ugh ily. I'm at the blue house so close... but so cold outside...","Tue Nov 08 01:55:35 +0000 2016","Clearwater, FL✈️Peru, NE","null","Nebraska, USA"
"emilyy_stewartt","I can't wait to get off so I can go home and watch the Lizzie McGuire movie cuddled up by the fire place 😌","Tue Nov 08 01:55:35 +0000 2016","null","null","Elkton, MD"
"joycelynnaaa","ppl only fw me when they need something . lol fuck you","Tue Nov 08 01:55:35 +0000 2016","null","null","Metairie, LA"
"pf123196","Like why did Drake have to cancel his show!!! Now I gotta refund 1,000+ people","Tue Nov 08 01:55:35 +0000 2016","New York, USA","null","Westbury, NY"
"bobnlydia","@JohnGGalt I hope they see that the wool has been lifted off our eyes, and we are 😤 PISSED!#MakeAmericaGreatAgain","Tue Nov 08 01:55:35 +0000 2016","upstate NEW YORK","null","New York, USA"
"PMontiel_14","Wow wow 21","Tue Nov 08 01:55:35 +0000 2016","Irving, TX","null","Irving, TX"
"emeezieee","I get down to sippy cup by melanie martinez fuck","Tue Nov 08 01:55:35 +0000 2016","Elk Grove, CA","null","Laguna, CA"
"tadiadunton","if you won't jam to Hannah Montana songs with me, we can't be friends","Tue Nov 08 01:55:35 +0000 2016","Florida, USA","null","Yulee, FL"
"FannishSunny","They are such siblings! #IllAlwaysBeALittleMadAtYou #Supergirl","Tue Nov 08 01:55:35 +0000 2016","on line","null","Toronto, Ontario"
"BethanyRubaker","@lacie03 lmaooooooo","Tue Nov 08 01:55:35 +0000 2016","flavortown","null","Punxsutawney, PA"
"mandyjoCHICAGO","@ArturoFunaki Navy with maybe a pop of red, trying to stick with the patriotic theme.","Tue Nov 08 01:55:35 +0000 2016","Chicago, IL","null","Chicago, IL"
"kailey0007","The election, act scores, college pre cal, and weight lifting. Tomorrow is gonna be a rough day","Tue Nov 08 01:55:35 +0000 2016","null","null","Baltimore, OH"
"lostinnasauce","Adrenaline is a wonderful thing 🎯","Tue Nov 08 01:55:35 +0000 2016","null","null","Glenwood, IL"
"BareEleganceLAX","💋                                                         #monday #hermosapier #alldaylong… https://t.co/8EUX9Eboha","Tue Nov 08 01:55:35 +0000 2016","Los Angeles LAX Area","[object Object]","Hawthorne, CA"
"slayvannah","i'm gonna miss obama so much :(","Tue Nov 08 01:55:35 +0000 2016","Lufkin, TX","null","Lufkin, TX"
"CarajRedding","I just watched last weeks Survivor and can I just say, WHAT THE HECK WAS THAT?!?!","Tue Nov 08 01:55:35 +0000 2016","Phoenix, AZ","null","Phoenix, AZ"
"Madylion","@sithious idk about allat 😂","Tue Nov 08 01:55:35 +0000 2016","denver","null","Denver, CO"
"hkwitzen","Mass protests call on Korean president to resign https://t.co/43zYn30jmM","Tue Nov 08 01:55:35 +0000 2016","NYC // DC","null","Edison, NJ"
"JWM2422","Ha ha","Tue Nov 08 01:55:35 +0000 2016","Pennsylvania, USA","null","State College, PA"
"CamilleHughes1","@robbins_kelly best news I've heard all day rlly","Tue Nov 08 01:55:35 +0000 2016","UD","null","Dayton, OH"
"whaddupmayyy","Not broken but awoken","Tue Nov 08 01:55:35 +0000 2016","null","null","Dracut, MA"
"mackenziee_k","@vanessaperry_ @morggangreene @jaymie_cooper mo money and ness go to kent with me and jay😼","Tue Nov 08 01:55:35 +0000 2016","null","null","Ohio, USA"
"sirquelate","Tension breaker, had to be done. @shakeshack @ Shake Shack, Adams Street and Fulton Street https://t.co/S89zynotuU","Tue Nov 08 01:55:35 +0000 2016","Brooklyn","[object Object]","Brooklyn, NY"
"lalacuhh","Got good news tonight, but that's not going to stop me from praying that everything will be better.","Tue Nov 08 01:55:35 +0000 2016","null","null","Colorado Springs, CO"
"MathiasAsk","President Barack Obama's last speech before he's getting a successor https://t.co/9tpPbLFexU","Tue Nov 08 01:55:35 +0000 2016","null","null","Philadelphia, PA"
"JarvisD90","You are worth whatever somebody is willing to pay lol. https://t.co/CIsch4riu9","Tue Nov 08 01:55:35 +0000 2016","Atlanta,Ga","null","Georgia, USA"
"MaribethDitmars","@dimarder This week's blog: Emotional waste-the fifth step flush https://t.co/y6fPDJehot #Christian #recovery #humor https://t.co/IRJE85hNnk","Tue Nov 08 01:55:35 +0000 2016","Sarasota, FL","null","Florida, USA"
"rebekahhaupt","i really need to finish school :/","Tue Nov 08 01:55:36 +0000 2016","null","null","Helotes, TX"
"kailanikm","FAIRFAX, Va. -- Joe Biden, Jill Biden, Tim Kaine, &amp; Anne Holton take the stage at George Mason University","Tue Nov 08 01:55:36 +0000 2016","The Campaign Trail","null","George Mason, VA"
"runwayrichy","I'm a eat with the same ones I starved with","Tue Nov 08 01:55:36 +0000 2016","decatur ga","null","Panthersville, GA"
"therealreality","@KelseaBallerini see you in four days 😍❤️","Tue Nov 08 01:55:36 +0000 2016","Neverland","null","Huntington, WV"
"ButImNotAStoner","1500-2000 https://t.co/NsCQbJ7JSA","Tue Nov 08 01:55:36 +0000 2016","Crestview","null","Florida, USA"
"boostarian","Oh ... so you are voting for @realDonaldTrump https://t.co/M82nvAW83y","Tue Nov 08 01:55:36 +0000 2016","ÜT: 39.398872,-74.559712","null","Cardiff, NJ"
"htxlotus","I took like 5 hits and she ain't notice lmfao","Tue Nov 08 01:55:36 +0000 2016","Houston, TX","null","Spring, TX"
"9princesss","@11A_Romero Happy Birthday puta!! 😜🍻🍻🍻🍻❤️❤️❤️❤️🎉🎉🎉🎉 l","Tue Nov 08 01:55:36 +0000 2016","null","null","Madera Acres, CA"
"MADMOODY22","I think I just fell in love with a girl!!!! She knew the perfume I was wearing and it made me tear up 😩❤️","Tue Nov 08 01:55:36 +0000 2016","Gifhorn, Deutschland","null","North Carolina, USA"
"madelinesilfani","i'm just a liberal girl living in a republican world","Tue Nov 08 01:55:36 +0000 2016","610","null","Pennsylvania, USA"
"BrittanyBoyce13","FaceTiming Andrew makes my night soooo much better","Tue Nov 08 01:55:36 +0000 2016","null","null","Pennsylvania, USA"
"Tedards","@pari_passu @inkbadgers Your/You're, Its/It's, There/Their/They're...tricky in writing but a good education helps.","Tue Nov 08 01:55:36 +0000 2016","Central California ","null","Stockton, CA"
"HMATTHIAS","@MarcusDugan @the_brobot we made the bot mad","Tue Nov 08 01:55:36 +0000 2016","null","null","Carmel, IN"
"ariellewiton","I'm trying to be more about Twitter. I guess I'll live tweet this great Edmund White essay on Jean Cocteau for @nyrb https://t.co/wE0Md4faIi","Tue Nov 08 01:55:35 +0000 2016","Brooklyn, NY","null","Brooklyn, NY"
"Kall_Me_Adonis","@Mr_Kommentator @Jus_Simplii_Me OHMYGAWD, I hate you lmao","Tue Nov 08 01:55:36 +0000 2016","No Hoes, OK","null","Oklahoma City, OK"
"Luke_The_Duke89","B3ARDING","Tue Nov 08 01:55:36 +0000 2016","Pine Hollow, OR","null","Oregon, USA"
"jasmine_dorsey","I've never met anyone more funny than me","Tue Nov 08 01:55:36 +0000 2016","Leander, TX","null","Cedar Park, TX"
"MissCadaverous","I read and get so caught up in the story I forget I'm just in my room...I so badly wish the places existed and not just in books...","Tue Nov 08 01:55:36 +0000 2016","Lothlórien, Middle-Earth ","null","Avondale, AZ"
"kiiixfish","@alanalevinson i am about to watch vanderpump","Tue Nov 08 01:55:36 +0000 2016","East Village, duh.","null","Brooklyn, NY"
"susaneldridge1","And Trump over turned the rocks of hate and made it acceptable. It's not. https://t.co/vYa2dF4C7i","Tue Nov 08 01:55:36 +0000 2016","some where out there","null","Concord, MO"
"jac_o","When your students try to convince you there is "field goal" in basketball. They actually think I'm stupid I've discovered. 😂","Tue Nov 08 01:55:36 +0000 2016","null","null","Phoenix, AZ"
"Patrick_Fenelon","@ca13s just Florida would do it. Trump really doesn't have a path without it","Tue Nov 08 01:55:36 +0000 2016","Saint Paul--NOT MINNEAPOLIS ","null","St Paul, MN"
"theroyreport","Whoa… https://t.co/FmpITb7Vvb","Tue Nov 08 01:55:36 +0000 2016","Plains, TX","null","Texas, USA"
"MontyTFootball","8 quarters left","Tue Nov 08 01:55:36 +0000 2016","Fitchburg, MA","null","Fitchburg, MA"
"mmeadowz","breaking point","Tue Nov 08 01:55:36 +0000 2016","Christiansburg, VA","null","Christiansburg, VA"
"KaitlinMoody","The love between the @POTUS and the @FLOTUS is inspiring! Those are real #relationshipgoals","Tue Nov 08 01:55:36 +0000 2016","New York City","null","Manhattan, NY"
"NuttingBH","Our dog seems to be allergic to Tide. I mean this shouldn't be too hard to fix. Anyone want a dog?","Tue Nov 08 01:55:36 +0000 2016","Lincoln, NE","null","Lincoln, NE"
"JoJoJoeyyyyy","@FlNDER a clean one","Tue Nov 08 01:55:36 +0000 2016","null","null","Chicago, IL"
"amandacasarez8","@yerfacee_ I KNOWWWWW IM CRYING it's so tragic","Tue Nov 08 01:55:36 +0000 2016","under da sea","null","San Marcos, TX"
"NotoriousZSB","@LoMel aww poor kitty I hope they can figure it out quick and she can come home soon. I'll still never see her but whatever","Tue Nov 08 01:55:36 +0000 2016","Austin, TX","null","Austin, TX"
"itsmeesarar","Make everyday the best day of your life","Tue Nov 08 01:55:36 +0000 2016","Boston, MA","null","Boston, MA"
"AngelizaRivera","mom: you been smokin'?
me: *busts out laughing* yes 
mom: you want some nachos?
💪🏾💯🙏🏾 that's my girl","Tue Nov 08 01:55:37 +0000 2016","null","null","South Euclid, OH"
"dsolis_11","As long as Marcus is around, I won't be eating healthy 😭😫 #pluckersbound","Tue Nov 08 01:55:37 +0000 2016","Duncanville, TX","null","Dallas, TX"
"tuckmeupzach","https://t.co/2QfrdGeGx2","Tue Nov 08 01:55:36 +0000 2016","#daddies","null","Leicester, MA"
"JoyceFiore1","@mmkoch200 I avoid going to wawas.too crowded for me I go to sunoco","Tue Nov 08 01:55:37 +0000 2016","Philadelphia","null","Philadelphia, PA"
"_JoniLynn","💓💓💓💓✨✨✨✨✨😩😩😩😩😍😍😍😍😍😍😍😍😘😘😘😘😘😘😘❤️️❤️️❤️️❤️️❤️️❤️️ https://t.co/RRlpyiRhZN","Tue Nov 08 01:55:37 +0000 2016","Brittany T. Holland♥","null","Metairie, LA"
"EncinitasPetSit","Hello there! We are Encinitas Pet Sitting, a small business helping owners with dogs and cats, Insured &amp; Bonded by… https://t.co/jzR21IPi4P","Tue Nov 08 01:55:35 +0000 2016","Encinitas, CA","null","Encinitas, CA"
"_rob_laughlin_","@sugarbabyanna @NickSearleGeo8 this is not harassment","Tue Nov 08 01:55:37 +0000 2016","null","null","Mattydale, NY"
"SniperTexano","@artmar18_arturo @aragan83 @nflmx @HoustonTexans @RAIDERS @EstadioAzteca Si, Raiders tiene mucha afición!","Tue Nov 08 01:55:37 +0000 2016","Houston, Tx.","null","Houston, TX"
"kailsburg","I'm low key an old woman in a 20 year old body https://t.co/h34QRyEEgO","Tue Nov 08 01:55:37 +0000 2016","44 28 57 N   83 23 2 W","null","Mount Pleasant, MI"
"NotBodhisattva","Elmo Zumwalt would be disappointed that his namesake war-wagon doesn't fly the American Flag. https://t.co/4Ty37csxSG","Tue Nov 08 01:55:37 +0000 2016","Fremont, California","null","Concord, CA"
"KoolKGee","@KeaftheB3ast6 @SInow And that's a GOOD thing...Silence","Tue Nov 08 01:55:37 +0000 2016","USA","null","Charlotte, NC"
"KurlyKonfektion","Oh hey yall","Tue Nov 08 01:55:37 +0000 2016","petty island","null","New Orleans, LA"
"Austin_Trump","If Clinton is elected there's gonna be a revolution","Tue Nov 08 01:55:37 +0000 2016","with madds ","null","Fortuna Foothills, AZ"
"INFINITOANGEL","@irinabaeva1 @gabrielsotoMEX @MarContrerasOF @Kimy2Ramos @sofia_96castro Muy hermosas las cuatro 😘😘😘😘.","Tue Nov 08 01:55:37 +0000 2016","México","null","Hermosillo, Sonora"
"jscotttwc","Bullshit. Total lie https://t.co/kY3czZ0eL6","Tue Nov 08 01:55:37 +0000 2016","Austin, TX","null","Texas, USA"
"jamesderekdwyer","@kanova im crying :-)","Tue Nov 08 01:55:37 +0000 2016","Boston, MA","null","Mission Hill, Boston"
"PeaceWithBri","@KonTREVORsy it's called respect.","Tue Nov 08 01:55:37 +0000 2016","Charlotte, NC","null","Charlotte, NC"
"ambo_34","Anybody want two really stupid, annoying dogs?","Tue Nov 08 01:55:37 +0000 2016","null","null","Georgia, USA"
"cynthhh_","time to get lit up in this bitch 💪🏼","Tue Nov 08 01:55:37 +0000 2016","null","null","LA Fitness"
"CentFL4Trump","@PamelaGeller Sorry Soros but she will not be President.","Tue Nov 08 01:55:37 +0000 2016","Florida","null","Florida, USA"
"purplekussh__","😂😂😂 https://t.co/o2u4hKDFdz","Tue Nov 08 01:55:37 +0000 2016","DoingWhatTheySaidICouldnt ➰","null","Monroe, LA"
"MatlackArlene","@joeldesouza2626 @KedmaHelena1 @Fahtelles73 @FollowerLand @arybeteus beautiful","Tue Nov 08 01:55:37 +0000 2016","null","null","Bedford, OH"
"Tec_CDJ","Ahora #Piérdete de @TecdeMtyLaguna  en el #FestivaldelaCanción","Tue Nov 08 01:55:37 +0000 2016","Cd. Juárez, Chih.","null","Juárez, Chihuahua"
"Sabrina_Todaroo","@VitaIee @DeanMeminger smfh &amp; call me back rn","Tue Nov 08 01:55:37 +0000 2016","Fashion Institute '20","null","Staten Island, NY"
"miiiiiapia","@Hooperjunkie_5 happy birthday Ced! hope you had a great day 🎉🎈","Tue Nov 08 01:55:37 +0000 2016","joyner","null","North Carolina, USA"
"pinxxkk","anybody that gotta problem with @bombassj_ they got a problem with me","Tue Nov 08 01:55:37 +0000 2016","null","null","Winston-Salem, NC"
"Q_Geaux3","Getting drunk...major key for getting over the bullshit!! 🍻🍻","Tue Nov 08 01:55:37 +0000 2016","Home of the Heartless, KY","null","Independence, KY"
"AmourrMariee","I'm True To The Game ,Ain Never Been A Lame .","Tue Nov 08 01:55:37 +0000 2016","null","null","Forestdale, AL"
"DawnNkotb","@AshleyN41487 you're welcome hon","Tue Nov 08 01:55:37 +0000 2016","Arkansas, via California","null","Harrison, AR"
"asvp_nira","@Likxkellam it don't work like that","Tue Nov 08 01:55:37 +0000 2016","null","null","Hampton, VA"
"Sarahfierce1313","It's what you do when you leave your rain boots at home. #suede #suchalady @ISpeakFoodBlog I have places to be and… https://t.co/Gtt1cxAp1a","Tue Nov 08 01:55:36 +0000 2016","null","null","Denison, TX"
"scottelundgren","@ericorozco talk to @gregontuck might be able to give you feedback, critical analysis https://t.co/KZAPQxbNkL","Tue Nov 08 01:55:37 +0000 2016","Charlotte, NC","null","Charlotte, NC"
"PiNKYxKiD","@bbreyonce_ Smh I would of said what it is they asked","Tue Nov 08 01:55:37 +0000 2016","Øñtärïø CA ","null","Ontario, CA"
"diana_chandler2","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/pfvVULeL9R","Tue Nov 08 01:55:37 +0000 2016","502","null","Louisville, KY"
"basicconnorlol","@lilpeep_shawty don't sell out your hats till Wednesday","Tue Nov 08 01:55:37 +0000 2016","Vail, AZ","null","Vail, AZ"
"FherlamontFher","*** Strawberry https://t.co/MdLEGhKfkI","Tue Nov 08 01:55:37 +0000 2016","Houston, TX","null","Houston, TX"
"MartyMcfly101","@TheRealK_Reed #NOVEMEBER12TH
@_FAMENT_ &amp; #CSA Presents:
REP YOUR FLAG
#REGGAE VS #HIPHOP
#DSU #WESELY #DELTECH… https://t.co/ysg24Qf6IF","Tue Nov 08 01:55:37 +0000 2016","w/ @TheRealFamEnt","null","Delaware, USA"
"AIphaDaddy","reason 1 of 2000 why i would be a great boyfriend https://t.co/wj9fuHaTVV","Tue Nov 08 01:55:37 +0000 2016","Fort Worth, TX","null","Fort Worth, TX"
"tatianadilenia","https://t.co/OxWDHz2T8H","Tue Nov 08 01:55:37 +0000 2016","Delaware","null","Delaware, USA"
"devantlejukebox","- 1947: Naissance d'Hervé Cristiani.","Tue Nov 08 01:55:38 +0000 2016","Ottawa-Gatineau et sur le Web","null","Ottawa, Ontario"
"tmj_lax_health","Can you recommend anyone for this #job? Associate Dentist – Northridge - https://t.co/VkI1tKTBhF #Dentist #LosAngeles, CA #Hiring","Tue Nov 08 01:55:37 +0000 2016","Los Angeles, CA","[object Object]","Los Angeles, CA"
"Obscurica","@riotboombear That's alright, I didn't either. :V But yeah, get in early. Bring a jacket.","Tue Nov 08 01:55:37 +0000 2016","Frisco, TX","null","Plano, TX"
"brandialexxus","@aye_Rickyyy @jassminaaXO your twin Richard..... https://t.co/swSdLssvBs","Tue Nov 08 01:55:37 +0000 2016","null","null","Des Moines, IA"
"MoraKaileigh","when you get a hand cramp brushing your hair....... 🙄","Tue Nov 08 01:55:38 +0000 2016","null","null","North Carolina, USA"
"Tawny2222","Yes, we can !  Yes, we did !  Yes, we will !","Tue Nov 08 01:55:38 +0000 2016","Cary, NC","null","Cary, NC"
"AdriannaJasper","feeling good and positive today","Tue Nov 08 01:55:38 +0000 2016","null","null","Warrensburg, MO"
"K_Dawg0242","Hey, did you know that @alexissnation is actually Miley Cyrus? Bc I didn't😅","Tue Nov 08 01:55:38 +0000 2016","Edwardsville, IL","null","Edwardsville, IL"
"AlyAnn_","RIP Halloween decorations. Gone but ever forgotten.","Tue Nov 08 01:55:38 +0000 2016","Lingle, Wyo ↝ Seaside, Cali","null","Seaside, CA"
"WoodleySean","Why does Kerr think Iggy would be disgusted by Joel Embiid https://t.co/VzSUd27E7Y","Tue Nov 08 01:55:38 +0000 2016","sean.woodley1@gmail.com","null","Toronto, Ontario"
"oliviarachel96","unless ur name is Lip Gallagher get away from me","Tue Nov 08 01:55:38 +0000 2016","|-/","null","Hampstead, MD"
"verabradleyjobs","Want to work at Vera Bradley? We're #hiring in #Roanoke, IN! Click for details: https://t.co/E1khZhzYWz #Job #CustomerService #Jobs","Tue Nov 08 01:55:38 +0000 2016","Roanoke, IN","[object Object]","Indiana, USA"
"MrSpencer66","Business trip to the Bahamas?!? I'll take it! #Norwegain 🛳🛳🛳","Tue Nov 08 01:55:38 +0000 2016","San Tan Valley, AZ","null","Mesa, AZ"
"MLG_SweeTy","@FahmazisM @GBCertifying @Transpare_ 3 virgins lol we're all way better looking then u , u mean 3 kids that you would get shit on by","Tue Nov 08 01:55:38 +0000 2016","null","null","Suisun City, CA"
"JessBritney_","👀...it's only 3 bands?  https://t.co/UStdd2q7MX","Tue Nov 08 01:55:38 +0000 2016","null","null","Tallahassee, FL"
"TeamCap_Bitch","https://t.co/TE44PmzXte","Tue Nov 08 01:55:38 +0000 2016","Philadelphia PA","null","Philadelphia, PA"
"_lanaashton","I will no longer be living on this side of town in a few months.. wanna explore cypress😌","Tue Nov 08 01:55:38 +0000 2016","w my honey bun.","null","Houston, TX"
"its_gato_grande","@_mermaidari I hate sleeping that long though","Tue Nov 08 01:55:38 +0000 2016","Sahuarita, AZ","null","Arizona, USA"
"MorphFL","@s0phLaZeR Imma get you drunk and then give you the skunk","Tue Nov 08 01:55:38 +0000 2016","Jacksonville Beach, FL","null","Mandarin, FL"
