This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -84.6,33.3,-83.9,33.9Starting at this date and time  Fri Nov 04 2016 20:56:57 GMT-0400 (Eastern Daylight Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"ohthaatsdes","someone txt me","Sat Nov 05 01:02:15 +0000 2016","atl","null","Stockbridge, GA"
"Jaycee_Hower","I just wanna get drunk","Sat Nov 05 01:02:16 +0000 2016","Monroe, NC","null","North Carolina, USA"
"Joan85954657","Well.its
.getting.close.i.hope.the.don.wins
https://t.co/jIMth0wGIU.hurts.him.yea.a.t.l.","Sat Nov 05 01:02:16 +0000 2016","Greenbriar, Atlanta","null","Atlanta, GA"
"TVMeanTweets","Watching @HawaiiFive0CBS live the 1st time on a plane back home! Okay this just make the trip barely bearable. #H50","Sat Nov 05 01:02:18 +0000 2016","California, USA","null","East Point, GA"
"GENODABOSS","@SwaggaStupid315 Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign u… https://t.co/txXnl5HVUl","Sat Nov 05 01:02:18 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"thegoodtwin39","Ummm if you're going to prank call my husband maybe you should disguise your voice a little better "Lucy" 😂😂😂#growup #yousoundlikeyour12","Sat Nov 05 01:02:20 +0000 2016","wilmington, nc","null","North Carolina, USA"
"captainfenris","I just love the slow realization as everyone realizes what he's avoiding saying. https://t.co/yZo1ZlNRjH","Sat Nov 05 01:02:21 +0000 2016","ATL","null","Georgia, USA"
"steve6971","@ESPNStatsInfo Register FREE to Win Prizes https://t.co/X97r3o9KOt 🏈⚾️⚽️🏀 https://t.co/7sdCOWFDMJ","Sat Nov 05 01:02:21 +0000 2016","NC","null","North Carolina, USA"
"ScottMcDonald3","@LeMyrn @TonySolo @dawnsnarks  https://t.co/C1e5v5gWZC","Sat Nov 05 01:02:22 +0000 2016","Georgia","null","Georgia, USA"
"Arealurbanmom","Thanks @JackDaniels_US for the invite! Truly #VIP #FriendsOfJack #blogalicious8 https://t.co/CtC6X5bntL","Sat Nov 05 01:02:22 +0000 2016","Chicago","null","Tongue & Groove"
"CaptainSidHaig","LMAOOOO https://t.co/v3YTBlT429","Sat Nov 05 01:02:25 +0000 2016","Woodstock, GA","null","Georgia, USA"
"tomsfoodieblog","One of the better #Burgers I have tasted at villedgenc restaurant in #Greenville #NorthCarolina.… https://t.co/m0ltYmviGB","Sat Nov 05 01:02:25 +0000 2016","The O.C.","[object Object]","North Carolina, USA"
"McEverMason","@DrLincFreeman 😂😂😂😂","Sat Nov 05 01:02:26 +0000 2016","null","null","Georgia, USA"
"SpydermanReady2","@TRUUSCOTCHY @shon_luv2smile @scholasticgirl4 @KimWaterman @Breezie_F_Baby @BUTTERFLYBLUESS @Dopeboylv… https://t.co/k7tGtEwv0l","Sat Nov 05 01:02:26 +0000 2016","Atlanta, GA","null","Smyrna, GA"
"RBGoddard","@MaconTelegraph https://t.co/EM1erxfFUP","Sat Nov 05 01:02:26 +0000 2016","Georgia, United States","null","Georgia, USA"
"carolineamurph","hi my name is caroline and i thpef his with my eyes closed https://t.co/nNXWXbgHUQ","Sat Nov 05 01:02:27 +0000 2016","Georgia, USA","null","Georgia, USA"
"amariearendt","@ashcash_oxo can you not cross your eyes..?","Sat Nov 05 01:02:27 +0000 2016","Dahlonega, GA","null","Georgia, USA"
"I_Am_Xavier_","UNC got 91?!?! Damn","Sat Nov 05 01:02:28 +0000 2016","Athens/Atlanta","null","Georgia, USA"
"LizCrawfordWFMY","@NewsGodess that's a good looking SHOE","Sat Nov 05 01:02:28 +0000 2016","Greensboro, NC","null","North Carolina, USA"
"4quartersonline","@WakullaFootball 53
@JeffersonTiger_ 0

HALFTIME","Sat Nov 05 01:02:29 +0000 2016","Tallahassee","null","Georgia, USA"
"OCFearTheSpear","Our D holding strong!!! 💪
OC 7
Jefferson 14
8:01 3rd @ Warrior Stadium https://t.co/EfCS1oiu3h","Sat Nov 05 01:02:29 +0000 2016","Watkinsville, Georgia","[object Object]","Georgia, USA"
"marmon_trinniti","@telaulvnodi nvm 🙄🙄 spoke too soon 😒 #done","Sat Nov 05 01:02:30 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"karensanders201","@SgtMelons @JayCaruso LOL. It's always BS when it isn't in your favor.","Sat Nov 05 01:02:32 +0000 2016","Marietta Georgia ","null","Georgia, USA"
"JoeSireraNR","@EGFootball_ kicking off to Rockingham County to start the second half, leading 27-7. #HSXtra","Sat Nov 05 01:02:34 +0000 2016","Greensboro, NC","null","North Carolina, USA"
"GailCroceSturm","#RememberWhenTrump https://t.co/UUyFjJCtMW","Sat Nov 05 01:02:36 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"GENODABOSS","@YGCgettingCash Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up… https://t.co/tDtXbLW2I6","Sat Nov 05 01:02:36 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"deone_murray","@_maryglover 💀","Sat Nov 05 01:02:37 +0000 2016","null","null","North Carolina, USA"
"YouSleepOnTray","I can bring you some "fuck no baby" https://t.co/zVeXfMXWfy","Sat Nov 05 01:02:38 +0000 2016","Atlanta, GA","null","Georgia, USA"
"jefonseca04","@MarcAnthony Dude! We are too busy campaigning for @HillaryClinton https://t.co/TlIlv85KSv","Sat Nov 05 01:02:39 +0000 2016","atlanta ga","null","Mableton, GA"
"MTK_TMK","I need to break something and fast .","Sat Nov 05 01:02:39 +0000 2016","ATL Hoe","null","Georgia, USA"
"DannnyTZ","Time for #SHINE38","Sat Nov 05 01:02:40 +0000 2016","null","null","North Carolina, USA"
"snldessert216","@Snobprincess__ Do I need to make a trip","Sat Nov 05 01:02:41 +0000 2016","Fairburn, GA","null","Georgia, USA"
"ohthaatsdes","SEND ME EMOJIS CAUSE IM BORED AF","Sat Nov 05 01:02:42 +0000 2016","atl","null","Stockbridge, GA"
"PfeifferSports","Women's soccer season comes to a close with 2-1 loss to BAC in conf. tourney semis. Special thanks to all seniors.… https://t.co/kFq6nX6aKY","Sat Nov 05 01:02:41 +0000 2016","Misenheimer, NC","null","North Carolina, USA"
"281chass","Who tryna play 8ball?","Sat Nov 05 01:02:42 +0000 2016","eworld","null","Georgia, USA"
"__PrincessEdi","i really want some wingstop","Sat Nov 05 01:02:43 +0000 2016","jamaica.","null","Atlanta, GA"
"Karie_Gates","If shit goes right I'm bussin moves tomorrow","Sat Nov 05 01:02:44 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"OlasWorld_","@prospectaj_ says who exactly?","Sat Nov 05 01:02:45 +0000 2016","♻️ ( $0UFSiDE ) ","null","Georgia, USA"
"pirklemichael","Last game of the yr so proud of my daughter. There next performance will be in Philly on thanksgiving day!!! https://t.co/DdXO9qd50g","Sat Nov 05 01:02:45 +0000 2016","dawsonville ga","null","Georgia, USA"
"Chavon1975","Do better people... understand how politics work...","Sat Nov 05 01:02:46 +0000 2016","The Universe ","null","North Carolina, USA"
"Zoo757","@HexsMinion I ain't did shit lmao","Sat Nov 05 01:02:46 +0000 2016","Why it matter, Florida ","[object Object]","Georgia, USA"
"FittedBoyLA","🚨NEW MUSIC ALERT🚨 Gave Them Smash With  "Money All On Me" Then They Said That's Just One Song.… https://t.co/u2VoDvZsN8","Sat Nov 05 01:02:48 +0000 2016","Atlanta, GA","[object Object]","Atlanta, GA"
"Quavey_","Retweet to save a seniors life https://t.co/TkIEJ9HtyX","Sat Nov 05 01:02:49 +0000 2016","Senoia, GA | Statesboro, GA","null","Georgia, USA"
"KThenD_","Nothing lasts forever but that doesn't mean I can't go as long as time will let me ❤❤❤","Sat Nov 05 01:02:50 +0000 2016","Im on Jesup #SSU","null","Georgia, USA"
"odell1217","Surry Central --7--West Stokes--7-- 
East Surry --14--Mount Airy--10--","Sat Nov 05 01:02:51 +0000 2016","Mount Airy, NC","null","North Carolina, USA"
"ThatBoyRafi","Fr https://t.co/NsIW5VqyuG","Sat Nov 05 01:02:53 +0000 2016","Georgia, USA","null","Georgia, USA"
"iWantMari__","@PeterTakeflight Boy look at the size of your head ✋🏽😂 but I love you more peanut head 💕💀","Sat Nov 05 01:02:53 +0000 2016","Jax","null","Georgia, USA"
"KTMobley","Dragons drove all the way down inside the 10, but a holding penalty and a missed pass on 3rd down forces a 35-yard kick.","Sat Nov 05 01:02:54 +0000 2016","Clarke County","null","Georgia, USA"
"easmith_7","she being a savage real quick like #noshame https://t.co/88Z6MHvutA","Sat Nov 05 01:02:54 +0000 2016","bonaire, ga","null","Georgia, USA"
"FauxJHunter","@KirkHerbstreit @BlueJacketsNHL CBJ = Coach Butch Jones?","Sat Nov 05 01:02:56 +0000 2016","Nissan Stadium, Nashville, TN","null","Georgia, USA"
"Miss_Boston","@NatGeoChannel Seems like humans and penguins have a lot in common. 😂😂😂","Sat Nov 05 01:02:56 +0000 2016","United States","null","Mableton, GA"
"karensanders201","@medlas Here you go. Just came out at 7PM https://t.co/zHbtpeIPmt","Sat Nov 05 01:02:57 +0000 2016","Marietta Georgia ","null","Georgia, USA"
"onSERROT","Este brindis se lo dedico a la gente que le gusta la buena música como esta. A ver si saben qué… https://t.co/5OEz1f562i","Sat Nov 05 01:02:59 +0000 2016","http://bit.ly/iBpAf2","[object Object]","Atlanta, GA"
"VoldermortsWife","Nope, not I https://t.co/BW4yppQKWe","Sat Nov 05 01:03:00 +0000 2016","Atlanta, Ga","null","Union City, GA"
"GENODABOSS","@naadwomo Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up today https://t.co/uEYByciMiD","Sat Nov 05 01:03:00 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"khinkleiii","@MaxineLinehan @DesertWolfPS &amp; sexist 🐷🐷🐷🐷","Sat Nov 05 01:03:02 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"Edwards_Conner","Statesboro bound! 🔫🔫","Sat Nov 05 01:03:03 +0000 2016","Florida","null","Georgia, USA"
"haydynbluee","i'm sad so if everyone would send me pics of their cats/dogs to cheer me up it would be greatly appreciated!!! :)","Sat Nov 05 01:03:04 +0000 2016","null","null","North Carolina, USA"
"itscocabitch","My other half literally 🙁 https://t.co/6MjZu7LOLa","Sat Nov 05 01:03:04 +0000 2016","some where being pretty","null","Georgia, USA"
"marcusnyce","I'd flip Mitchell &amp; Shaw, but yeah 👊🏽 https://t.co/mcBPN3eQ3u","Sat Nov 05 01:03:06 +0000 2016","Atlanta via Montreal","null","Atlanta, GA"
"baddgaltt","block list literally grew overnight ... not playing","Sat Nov 05 01:03:06 +0000 2016","Washington, DC ✈️ Georgia","null","Georgia, USA"
"HickFlat7on7","Fumbled snap back to our 37 3rd an 29","Sat Nov 05 01:03:07 +0000 2016","Canton , Georgia ","null","Georgia, USA"
"Koach_CartER","Phill Jackson the worst thing that happens to this team  https://t.co/sN0UOhAN3x","Sat Nov 05 01:03:07 +0000 2016","atl/marietta","null","Atlanta, GA"
"__Minggg","I want to learn how to do makeup even though I don't wear it .","Sat Nov 05 01:03:08 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"Itscarlosj_","It literally won't let me leave twitter, or open any other app, and shut down doesn't come up wow great https://t.co/LjNhCaq7Kn","Sat Nov 05 01:03:09 +0000 2016","Marietta, GA","null","Georgia, USA"
"burnsbulldogs","Offsides, Bulldogs, makes it 4th and 1 and they get it.","Sat Nov 05 01:03:11 +0000 2016","Lawndale, NC","null","North Carolina, USA"
"DRE3K","Like I said @common 's #BlackAmericaAgain is the #FindingForever in the #DreamBeliever that I wanted it to #Be. It's superb in every way.","Sat Nov 05 01:03:11 +0000 2016","Chesapeake/Norfolk, VA/ATL","null","Atlanta, GA"
"Zach__Neff","@sgpeek @JosephACostello She probably picked up that sort of language from watching Trump during the primary season.","Sat Nov 05 01:03:12 +0000 2016","Georgia, USA","null","Georgia, USA"
"Hollis_Hicks","I hate the wizards","Sat Nov 05 01:03:12 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"ChetPowell","@peterdaou @realDonaldTrump I like the "ending" part the best.","Sat Nov 05 01:03:13 +0000 2016","Georgia, USA","null","Georgia, USA"
"BrittanyBonnema","Cowboys, corrals, and REGION CHAMPS! Can't ask for a better night… https://t.co/99AlRN9KoK","Sat Nov 05 01:03:15 +0000 2016","Michigan","[object Object]","Georgia, USA"
"FYRobbo","Wen she let you put yo fingerprint in her phone😍.! She 💯😏","Sat Nov 05 01:03:15 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"ForeverSierraD_","man im so tired. finna take my ass to sleep.","Sat Nov 05 01:03:15 +0000 2016","maconga. ➡️ #GSC19","null","Georgia, USA"
"JDNsports","Northside Pinetown 50 Lejeune 0 late","Sat Nov 05 01:03:16 +0000 2016","Onslow County, NC","null","North Carolina, USA"
"GENODABOSS","@Lilmobey Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up today https://t.co/1wRBx1Gkvk","Sat Nov 05 01:03:17 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"maxnextdoor","You may hate him but he will go down as the 🐐 https://t.co/NvsjawthRV","Sat Nov 05 01:03:18 +0000 2016","Sitting On My High Horse ","null","Georgia, USA"
"Arealurbanmom","@thecrunchymommy @JackDaniels_US @beblogalicious hey boo! We gotta take a selfie #friendsOfJack","Sat Nov 05 01:03:19 +0000 2016","Chicago","null","Atlanta, GA"
"brttang","@ThatGirlAlex819 🙃 https://t.co/TUogcNOQ0t","Sat Nov 05 01:03:20 +0000 2016","snapchat: brettanglin","null","Georgia, USA"
"liyahh_xo","tired of college students complaining about college you going to ruin it for me","Sat Nov 05 01:03:21 +0000 2016","Lithonia, GA","null","Georgia, USA"
"CHHS_Sports","Start of second half, Eagles are down 24-0","Sat Nov 05 01:03:22 +0000 2016","Suwanee, GA","null","Georgia, USA"
"AkinsKatelyn","LHS should do the #AndysComingchallenge","Sat Nov 05 01:03:22 +0000 2016","Valdosta, GA","null","Georgia, USA"
"_slumperr","Stick &amp;'move","Sat Nov 05 01:03:22 +0000 2016","Concord, NC","null","North Carolina, USA"
"jd30097","@ABCPolitics Bill, go play with your balls","Sat Nov 05 01:03:22 +0000 2016","null","null","Georgia, USA"
"WoodstockBball","Good luck tomorrow ladies!! https://t.co/P9NZ42eD0O","Sat Nov 05 01:03:23 +0000 2016","null","null","Georgia, USA"
"iamchrismays","She’s scum. https://t.co/SpSVAhv3DP","Sat Nov 05 01:03:23 +0000 2016","Redneck Hell, GA","null","Atlanta GA"
"JuanGrimaldo791","@Kbrito28 @Rayados ⚽️&gt;🎩 https://t.co/4c3ap7PSlt","Sat Nov 05 01:03:23 +0000 2016","Atlanta, GA","null","Smyrna, GA"
"Pz_Scott","@Coblater its a friendly skype coffee date","Sat Nov 05 01:03:24 +0000 2016","RIP Ben 11-1-16","null","North Carolina, USA"
"KTMobley","And the kick is good. Jefferson leads 17-7 with 7:49 3Q.","Sat Nov 05 01:03:25 +0000 2016","Clarke County","null","Georgia, USA"
"SHEILAMCHONE","@DNAed_tech 
Thank you so much for your RT! I really do appreciate it! I am trying to help my sister's class😀","Sat Nov 05 01:03:25 +0000 2016","Mount Airy, North Carolina","null","North Carolina, USA"
"jessieann71","The only thing that sucks about this place is that it's not closer to my apartment. (Which also… https://t.co/tKmVwVvcq5","Sat Nov 05 01:03:25 +0000 2016","SOBX, NC via Cedarburg, Wisconsin","[object Object]","North Carolina, USA"
"FootballDadof2","Surry Central 14
West Stokes 7
7:39 3rd Qtr

#SeniorNight 
#wxiich12gameoftheweek 
#asalways
#61WildCat","Sat Nov 05 01:03:25 +0000 2016","Kernersville, NC","null","North Carolina, USA"
"x_BasedBeauty","Every woman has a limit.","Sat Nov 05 01:03:26 +0000 2016","919","null","North Carolina, USA"
"DaRealELOHES","Listen to #NewSINGLE "Feeling Like A RAPPER" Feat.The FUNNY Man EARF,Prod By.Yalla The Great #np on #SoundCloud
https://t.co/1m1keyH31g","Sat Nov 05 01:03:26 +0000 2016","Wilmington,N.C. (910) 264-9717","null","North Carolina, USA"
"chloeeaston6","Men absolutely disgust me","Sat Nov 05 01:03:27 +0000 2016","null","null","North Carolina, USA"
"GailCroceSturm","#RememberWhenTrump https://t.co/oc0soLfysr","Sat Nov 05 01:03:27 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"steve6971","@ESPN_Esports Register FREE to Win Prizes https://t.co/X97r3o9KOt 🏈⚾️⚽️🏀 https://t.co/j7zbWiy9Xb","Sat Nov 05 01:03:29 +0000 2016","NC","null","North Carolina, USA"
"Ariana_Windham","@kathiibg I guess I got nothing coming for another 2 years","Sat Nov 05 01:03:29 +0000 2016","Idaho, USA","null","North Carolina, USA"
"TrillaryBlinton","One of the sisters volunteering over Whitney would alleviate so much stress because either they're leaving or Justin. #BBOTT","Sat Nov 05 01:03:30 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"Jurvontay","😂😂😂😂😂 WTF https://t.co/bHUErVgfXs","Sat Nov 05 01:03:31 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"rikemohome","You Think You're having a Bad Day?   https://t.co/QCFcRhSSwF","Sat Nov 05 01:03:32 +0000 2016","Atlanta","null","Atlanta, GA"
"WLategarten","@KEEMSTAR nothing wrong with begging. Honestly, I'm surprised you haven't started one, judging how badly your "news" channel is doing.","Sat Nov 05 01:03:35 +0000 2016","Cumming, GA","null","Georgia, USA"
"courtneyadele_","I want to go to Africa","Sat Nov 05 01:03:37 +0000 2016","New Orleans ✈️ Atl","null","Atlanta, GA"
"GENODABOSS","@HandolzDdayent Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up… https://t.co/oOxcf5BGB7","Sat Nov 05 01:03:38 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"Sammyc_XC","I am convinced that JR Smith smokes weed and other drugs every other day","Sat Nov 05 01:03:39 +0000 2016","null","null","Georgia, USA"
"RedhawkAd","JJ Phillips with the pick six.  42 to 6 Monroe.  1059 to go in 3rd.","Sat Nov 05 01:03:40 +0000 2016","Monroe, NC","null","North Carolina, USA"
"I_Am_Xavier_","@Briccyardlilyo Wow!","Sat Nov 05 01:03:40 +0000 2016","Athens/Atlanta","null","Georgia, USA"
"ladylaleebella","Hi @douglehman all I can say is #ContentIsLife! #Blogalicious8","Sat Nov 05 01:03:41 +0000 2016","Georgia State of Mind","null","Atlanta, GA"
"lisajnc1951","Excellent, offers hope and working together. https://t.co/PEZ2DwiXtN","Sat Nov 05 01:03:42 +0000 2016","Liberty, NC","null","North Carolina, USA"
"Shawn88Wayne","Aint this some shit Hov should really be ashamed of himself https://t.co/eX1WugaA4k","Sat Nov 05 01:03:42 +0000 2016","Atlanta, GA","null","College Park, GA"
"shelyy__","My speech will be a 100. Or 0, depends on if my professor is totally against it lol.","Sat Nov 05 01:03:42 +0000 2016","Georgia, USA","null","Georgia, USA"
"GailCroceSturm","#RememberWhenTrump https://t.co/CUW6Vhx8n8","Sat Nov 05 01:03:43 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"NCsteelersfan69","@CindieNolin1 got to makesure he can pick walnuts up and I'll buy the beer lol","Sat Nov 05 01:03:44 +0000 2016","underground bunker","null","North Carolina, USA"
"SpydermanReady2","@TRUUSCOTCHY @youngyandy @DamatrixDJ @shon_luv2smile @scholasticgirl4 @KimWaterman @MIKELOILLFAMINC @Breezie_F_Baby… https://t.co/iZzLXmZ0Cr","Sat Nov 05 01:03:45 +0000 2016","Atlanta, GA","null","Smyrna, GA"
"dtnhoughton","Mason Boswell untouched up the middle from six yards out. Josh Honea ties it with the PAT. 14-14, 8:12 3Q @dailytribsports","Sat Nov 05 01:03:46 +0000 2016","[D]MV and points west","null","Georgia, USA"
"CodyPersonality","When you want Father Marcus to #FindCasey but not slap her again. @bendanielsss @hkasulka #TheExorcist","Sat Nov 05 01:03:47 +0000 2016","North Carolina","null","North Carolina, USA"
"HickFlat7on7","4th and 16 going ...","Sat Nov 05 01:03:50 +0000 2016","Canton , Georgia ","null","Georgia, USA"
"supadee800","Hand https://t.co/JKpId9NrbV","Sat Nov 05 01:03:50 +0000 2016","hell..","null","Georgia, USA"
"Woodson_Park","Thnx Warriors for an awesome event! @apsfamilyeng @CoreyGriffith9 @WP_MsBolden @wpbabywarriors @BSG_Brandon… https://t.co/PWM8GNNbM9","Sat Nov 05 01:03:51 +0000 2016","null","null","Atlanta, GA"
"kaylakidney","" I have had the taste of a tall girl and I love it" -Austin","Sat Nov 05 01:03:54 +0000 2016","null","null","North Carolina, USA"
"KThenD_","Crazy as hell https://t.co/blzgb83sKO","Sat Nov 05 01:03:54 +0000 2016","Im on Jesup #SSU","null","Georgia, USA"
"Gunwalkie","@SydSlayss I can't touch it it makes me sick to think people rather play something with jet packs 😔","Sat Nov 05 01:03:54 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"WarrenA1414","Huntsberry to Fleming 32 TD pass. Iowa leads 34-7","Sat Nov 05 01:03:55 +0000 2016","null","null","Brookhaven, GA"
"HappyJup","@Brewhouse_Cafe @7 @ATLGooners it's my birthday so we will be there","Sat Nov 05 01:03:58 +0000 2016","Atlanta, GA","null","Georgia, USA"
"SockehMonkeh","This is why I shouldn't be over ships. #runescape https://t.co/3viHS0Rc1O","Sat Nov 05 01:03:59 +0000 2016","NC","null","North Carolina, USA"
"Jurvontay","My shoota coming in town soon @peythegay","Sat Nov 05 01:04:05 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"Zoo757","Nah I DIED  https://t.co/wJzIsqCBWb","Sat Nov 05 01:04:07 +0000 2016","Why it matter, Florida ","[object Object]","Georgia, USA"
"LoveSPNandTVD","Well that was upsetting. Bring back Tyler just to have Damon kill him. I don't like it. #TVD #BonniesChoice","Sat Nov 05 01:04:07 +0000 2016","Atlanta, Georgia","null","Georgia, USA"
"CarolinaWx","21:04   Wind:Calm   Dry   52°F   RH:79%   Dp:46°F   BP:30.2inHg    Mn:Waxing Crescent #CarolinaWx #ClaytonNC","Sat Nov 05 01:04:09 +0000 2016","Clayton, NC ","[object Object]","North Carolina, USA"
"jazz_sweetmusic","Date night with my fiancé 💕 We've been engaged for a whole year today. 322 days until the real deal!! https://t.co/1jvOKfMH1w","Sat Nov 05 01:04:10 +0000 2016","null","null","Atlanta, GA"
"GENODABOSS","@Saint_Trilla50 Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up… https://t.co/6WBpZCIbRO","Sat Nov 05 01:04:11 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"PrettyBullie","Record her. B/C I know it's going to be so funny lol https://t.co/BCFHIHwRk5","Sat Nov 05 01:04:12 +0000 2016","ATL ","null","Georgia, USA"
"zaryaashley","@just_lexxii am I right?","Sat Nov 05 01:04:12 +0000 2016","null","null","North Carolina, USA"
"hannahcooley14","@marylee_heath https://t.co/gWkajgXoD4","Sat Nov 05 01:04:12 +0000 2016","Mount Olive, NC","null","North Carolina, USA"
"Drew_Wms","Stay outta the pool girl. https://t.co/6Aijtv42Wn","Sat Nov 05 01:04:12 +0000 2016","the ATL","null","Georgia, USA"
"RelaxItsJustMeh","This weekend will be an accomplishing weekend. In the name of Jesus. Amen 🙏🏾","Sat Nov 05 01:04:14 +0000 2016","null","null","North Carolina, USA"
"jessdoit2x","My spirit was out of whack all this week, but I let it be still and God went to work. I almost want to cry right now #GodKnows #BeStill","Sat Nov 05 01:04:15 +0000 2016","Dominican Republic","null","Georgia, USA"
"Nizzleeee_","FACTS 🎯🎯🎯🎯 https://t.co/4MVLaamIGy","Sat Nov 05 01:04:16 +0000 2016","Columbus, OH ✈️ Atlanta, GA","null","Atlanta, GA"
"Dolla3X","Fuck a pit bull, I need a damn penguin. Making everybody cross the street","Sat Nov 05 01:04:18 +0000 2016","Atlanta, GA","null","Georgia, USA"
"OfficialKodaq","Well I'm Beezlebub https://t.co/bXl3vH3pxy","Sat Nov 05 01:04:18 +0000 2016","Daqlanta","null","Georgia, USA"
"MissLivvyy__","I don't like going out. But I'll go for once 🙃","Sat Nov 05 01:04:20 +0000 2016","NYC||ATL","null","Atlanta, GA"
"_KatElizabeth13","Explain to me how this fights misogyny https://t.co/JwOj0GN4NY","Sat Nov 05 01:04:20 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"drucker_jason","Can't believe I made it out #alive #netherworldhauntedhouse #atlanta thank you for the… https://t.co/Kzn53WflQY","Sat Nov 05 01:04:21 +0000 2016","Miami, FL","[object Object]","Georgia, USA"
"_shawnnnz","@BrandonFields93 hi there","Sat Nov 05 01:04:21 +0000 2016","Charlotte, NC","null","North Carolina, USA"
"FHSJaguarSports","Much as they have all year long, the Warriors attempt an onside kick following halftime. Austin Harwell falls on it for the Jaguars!","Sat Nov 05 01:04:25 +0000 2016","Gastonia, NC","null","North Carolina, USA"
"courtneyadele_","I experienced a very racist comment today 🤔","Sat Nov 05 01:04:26 +0000 2016","New Orleans ✈️ Atl","null","Atlanta, GA"
"shemiyahj_","Really wanna cry but instead I just say fuck it 👐🏽","Sat Nov 05 01:04:26 +0000 2016","Atlanta, GA","null","Georgia, USA"
"The_Glam_Guru","Fat fish thinks she's TURNING it with her black lipstick! 😂😂😂😂","Sat Nov 05 01:04:27 +0000 2016","ATLANTA, Georgia ","null","College Park, GA"
"samanth50019495","this will forever and always be my favorite song https://t.co/W41OkSkACm","Sat Nov 05 01:04:28 +0000 2016","Georgia, USA","null","Georgia, USA"
"FYRobbo","Dont Vote It's A Setup.!","Sat Nov 05 01:04:30 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"ThatBoyRafi","Shoot me a move","Sat Nov 05 01:04:30 +0000 2016","Georgia, USA","null","Georgia, USA"
"ohleahhh","shout out to the POS that broke into my mommas house 😡","Sat Nov 05 01:04:30 +0000 2016","greenville","null","North Carolina, USA"
"ItsBeautiful_Z","Miss My Straight Hair . https://t.co/05NZEfF8e6","Sat Nov 05 01:04:31 +0000 2016","350 LN","null","Atlanta, GA"
"RichieTime26","Guess ain't shit going tonight?","Sat Nov 05 01:04:34 +0000 2016","Atlanta Adopted Me ✈️404","null","Atlanta, GA"
"JeffroC56","Mood https://t.co/5LL6bYUQr4","Sat Nov 05 01:04:33 +0000 2016","my feels","null","North Carolina, USA"
"Seward_22","lmaoo  https://t.co/NxzPgMOk52","Sat Nov 05 01:04:34 +0000 2016","null","null","Smyrna, GA"
"GENODABOSS","@Heavy_Ro_404 Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up t… https://t.co/Bq5DJohwdy","Sat Nov 05 01:04:36 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"GailCroceSturm","#RememberWhenTrump https://t.co/vNRlnA8LPl","Sat Nov 05 01:04:36 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"loosenutscycles","Proper prior preparation is critical for the @lncbteam when it's a georgiacxseries weekend.… https://t.co/awhZoinblZ","Sat Nov 05 01:04:37 +0000 2016","452-A Cherokee Ave SE ATLANTA","[object Object]","Atlanta, GA"
"saifwai300","still need a move smh","Sat Nov 05 01:04:37 +0000 2016","searching for me","null","Atlanta, GA"
"gabbiiialexis","I just want to lay in bed and eat sesame chicken for the rest of my life","Sat Nov 05 01:04:39 +0000 2016","336 | NC ","null","North Carolina, USA"
"kaylakidney","@nelsonwalls20 fricken RETWEET","Sat Nov 05 01:04:40 +0000 2016","null","null","North Carolina, USA"
"ohleahhh","i will seriously fuck you up","Sat Nov 05 01:04:40 +0000 2016","greenville","null","North Carolina, USA"
